epoch,global_step,lr_start,lr_next,best_val_dice,best_epoch,bad_epochs,early_stop,epoch_compute_seconds,val/volume_seconds,train/loss,train/ce,train/dice_loss,train/precision/background,train/precision/normal_myocardium,train/precision/edema,train/precision/scar,train/mean_precision,train/recall/background,train/recall/normal_myocardium,train/recall/edema,train/recall/scar,train/mean_recall,train/dice/background,train/dice/normal_myocardium,train/dice/edema,train/dice/scar,train/mean_dice,train/iou/background,train/iou/normal_myocardium,train/iou/edema,train/iou/scar,train/mean_iou,train/pixel_accuracy,train/seconds,train/samples_per_second,train/samples,train/gpu_peak_allocated_mb,train/gpu_peak_reserved_mb,train/grad_norm,train/amp_skipped_steps,train/optimizer_updates,train/amp_scale,val/loss,val/ce,val/dice_loss,val/precision/background,val/precision/normal_myocardium,val/precision/edema,val/precision/scar,val/mean_precision,val/recall/background,val/recall/normal_myocardium,val/recall/edema,val/recall/scar,val/mean_recall,val/dice/background,val/dice/normal_myocardium,val/dice/edema,val/dice/scar,val/mean_dice,val/iou/background,val/iou/normal_myocardium,val/iou/edema,val/iou/scar,val/mean_iou,val/pixel_accuracy,val/seconds,val/samples_per_second,val/samples,val/gpu_peak_allocated_mb,val/gpu_peak_reserved_mb,val/avg_pathology_dice,val/patient_precision/scar,val/precision_defined_cases/scar,val/precision_undefined_cases/scar,val/patient_recall/scar,val/recall_defined_cases/scar,val/recall_undefined_cases/scar,val/patient_dice/scar,val/defined_cases/scar,val/undefined_cases/scar,val/patient_precision/edema,val/precision_defined_cases/edema,val/precision_undefined_cases/edema,val/patient_recall/edema,val/recall_defined_cases/edema,val/recall_undefined_cases/edema,val/patient_dice/edema,val/defined_cases/edema,val/undefined_cases/edema,checkpoint_seconds,epoch_seconds
30,2970,0.00022042140613876367,0.00021762535408116594,0.5583809268136533,28,2,False,32.164492781000035,4.953203721999898,0.1755693493876016,0.06915358411495223,0.2819851136781719,0.9919514022077804,0.797438276045103,0.7895546829217532,0.5306005268964896,0.705864495287782,0.9907176457400034,0.8133845398748172,0.7857619124617785,0.5514524346094352,0.716866295648677,0.9913341401087624,0.8053324783198986,0.7876537319086705,0.5408255654231507,0.7112705918839066,0.9828171840927143,0.6741059447128288,0.6496936994318643,0.37063804889097207,0.5648125643452216,0.9736718394154983,25.29734175999988,62.37809549203827,1578,3174.5029296875,3256.0,0.38786385547031055,0,99,1.0,0.2051799840430923,0.0858514101674714,0.32450855716230903,0.9894266235495075,0.7529290624217293,0.7412536392016557,0.4377646485716784,0.6439824500650212,0.991129488196291,0.775177880712478,0.7419302741986448,0.36237398542108257,0.6264940467774017,0.9902773238189099,0.763891503218763,0.7415918023582257,0.3965175874280154,0.6340002976683347,0.9807418880244176,0.6179809500605303,0.5893094178406898,0.24728527380104004,0.4848585472340867,0.9692060596446701,1.9046543729998575,206.86167820539768,394,1181.83447265625,3256.0,0.5493164916154121,0.43144507767327667,61,0,0.39862825902371885,61,0,0.3795243862360181,61,0,0.7209042927766015,61,0,0.7486226832266022,61,0,0.719108596994806,61,0,1.4900247309999486,33.66028847000007
31,3069,0.00021762535408116594,0.00021482530466614068,0.5583809268136533,28,3,False,32.290979937999964,5.079210086000103,0.17663736741503533,0.07000240397430645,0.28327233078966274,0.9918500708701238,0.7926656428663941,0.7860630270750111,0.5279610519420765,0.7022299072944939,0.9905679303487132,0.812919826035476,0.7819524417787,0.5450257259779733,0.7132993312640498,0.9912085859934506,0.8026649829410365,0.7840023464342579,0.5363576915283585,0.7076750069678844,0.9825704027919248,0.6703762702210427,0.6447400158505909,0.36645407721810924,0.5605234544299144,0.9733301508411557,25.29321000899995,62.38828521324532,1578,3174.5029296875,3256.0,0.40761886883263637,0,99,1.0,0.2035458010011518,0.08486671333536884,0.32222488613298095,0.9898831590881302,0.7695218554775396,0.7552626358366213,0.40911646625960524,0.6446336525245887,0.9906097400993148,0.7593906690224917,0.7217779026085736,0.42883730548518845,0.6366686257054179,0.9902463163137784,0.7644226956013873,0.7381407172298898,0.4187448256365729,0.6404360794892833,0.9806810634240726,0.6186765432483008,0.5849627825453552,0.26481799549218793,0.48948577376194796,0.9687614634557424,1.9086346999999932,206.43028233742234,394,1181.83447265625,3256.0,0.5577377928133522,0.406399083761858,61,0,0.4732980711480615,61,0,0.40516000963634036,61,0,0.7356519627303347,61,0,0.7180144870979748,61,0,0.7103155759903641,61,0,1.5288737829998809,33.826007007000044
32,3168,0.00021482530466614068,0.00021202119411706244,0.5583809268136533,28,4,False,32.303521691000014,4.933660823999844,0.17359086708726387,0.06798026726801888,0.2792014676052959,0.9921226356443681,0.8009744847694773,0.7906734862571141,0.5329459099005559,0.708197960309049,0.9908618524616334,0.8145075295204002,0.7873389661124739,0.557356217471075,0.7197342377013163,0.9914918432495039,0.8076843233506871,0.7890027030742576,0.5448778077227533,0.7138549447158993,0.9831272425640857,0.6774081220004334,0.6515313494730606,0.3744550187019186,0.5677981633918042,0.973972025630743,25.44044972100005,62.027205387702935,1578,3174.5029296875,3256.0,0.3918147929991134,0,99,1.0,0.2093358581441308,0.09292735344716135,0.3257443638622458,0.9933551777758118,0.6989150639662735,0.6771783922413257,0.41029596491614695,0.5954631403745821,0.9851217529062276,0.8241296977221718,0.7638661657830987,0.3850074962518741,0.6576677865857149,0.9892213336565325,0.756375222697261,0.7179148752231399,0.3972496786135308,0.6238465921779772,0.9786725487935758,0.6082021173120569,0.5599588212585253,0.24785499856888965,0.47200531237982385,0.966026809614927,1.9201055779999479,205.19704984681354,394,1181.83447265625,3256.0,0.5359742014573918,0.3996020700822437,61,0,0.41319262710051935,61,0,0.37799249606968854,61,0,0.6564779848487688,61,0,0.7686572009755587,61,0,0.693955906845095,61,0,1.538902397999891,33.84786217200008
33,3267,0.00021202119411706244,0.00020921295668607787,0.559807741276922,33,0,False,31.955185088999997,4.88563514700013,0.17192955898694665,0.06705001292157686,0.2768091040041359,0.9920935006783889,0.8035054283258215,0.7993961813142497,0.5431914291885921,0.7153643462762211,0.9908483665967706,0.8170514805594349,0.7923374056120409,0.5708558684006675,0.7267482515240479,0.9914705427136432,0.8102218394820212,0.7958511418758372,0.5566801619433198,0.720917714433726,0.9830853581425237,0.6809856378009873,0.660924217555314,0.3856942496493689,0.5758680350018901,0.9743670136000872,25.13517284699992,62.78055096757954,1578,3174.5029296875,3256.0,0.389409809401541,0,99,1.0,0.2070265153640418,0.09034617623399357,0.323706853208203,0.9917535342711739,0.7604398475143681,0.8041695826097475,0.3611981623952228,0.6419358641731128,0.9886000030632175,0.7506279547299556,0.6535617736895692,0.5422323321098071,0.6488073535097773,0.9901742578127215,0.7555020450929785,0.7210855367643071,0.4335769561478934,0.636721512668393,0.9805397272483943,0.6070737538089592,0.56382624287471,0.2767942912035131,0.4825647626290608,0.9668010576122303,1.9249908420001702,204.67629840286023,394,1181.83447265625,3256.0,0.559807741276922,0.36261184051839196,61,0,0.5900875059526357,61,0,0.4214278395461621,61,0,0.7888824903428964,61,0,0.6579312940882394,61,0,0.6981876430076819,61,0,2.995251916000143,34.956433881000066
34,3366,0.00020921295668607787,0.00020640052456281845,0.559807741276922,33,1,False,31.990422758000022,4.89188422999996,0.17136024006645942,0.0664632416628915,0.2762572389516238,0.9922940997607623,0.8032409440752806,0.7929111972465609,0.5514442837787064,0.7158654750335159,0.9909857577929244,0.8212555008962081,0.7961382904113173,0.5666537188961012,0.7280158367345422,0.9916394972293998,0.8121483379158337,0.794521466986281,0.5589455547182179,0.721871786540111,0.9834176313974443,0.6837119177750397,0.6590921739601305,0.38787261407664747,0.576892235270606,0.974633820005545,25.205988111999886,62.60417139722275,1578,3174.5029296875,3256.0,0.39651005617295854,0,99,1.0,0.20829105747835286,0.08836505342709837,0.328217063307157,0.9900907562376294,0.7238600751951861,0.7998725356900068,0.42822725235320486,0.6506532877461326,0.9904166242144679,0.8283654075736593,0.6609486360285083,0.3951300211962984,0.6281480215994887,0.9902536634172775,0.7725947716639239,0.7238047636440531,0.41101341722459733,0.6358043175108581,0.9806954752305277,0.6294537075675382,0.5671583336345999,0.25866386895898197,0.4850919700537067,0.9689722980944638,1.8831138640000518,209.2279216526384,394,1181.83447265625,3256.0,0.5430910717591597,0.41010757491927535,61,0,0.42750004808136666,61,0,0.389237283807219,61,0,0.7844060808064944,61,0,0.6642957555263591,61,0,0.6969448597111003,61,0,1.4836078200000884,33.48006614199994
35,3465,0.00020640052456281845,0.0002035838277774375,0.559807741276922,33,2,False,32.257901415000106,5.017951066999785,0.16943743162055433,0.0655938768039336,0.2732809866638087,0.9921945004360982,0.8099590863712604,0.7964679983811811,0.5517506545229872,0.7193925797584763,0.9910401514593218,0.8148708477749387,0.7974245854516515,0.580884882036787,0.7310601050877924,0.9916169900011897,0.8124075430961097,0.7969460048648193,0.5659430655686319,0.7250988711765203,0.9833733612810075,0.6840794065113,0.6624357743604605,0.3946447675684784,0.5803866494800796,0.9747517903645834,25.346750337000003,62.256501485182866,1578,3174.5029296875,3256.0,0.4004293243692379,0,99,1.0,0.20751026666103886,0.08872629770167588,0.326294238040895,0.9905123096333422,0.7358103951689063,0.8150835086854316,0.3998059331694128,0.6502332790079169,0.9901778930257863,0.8111026216513061,0.6500579292911561,0.43880473556325283,0.6333217621685717,0.9903450730983782,0.771624175464738,0.7232769262019719,0.418398533007335,0.6377665448913483,0.9808747986180776,0.628166201298101,0.5665104211286395,0.26454106280193235,0.4864058950762242,0.9686042282181948,1.8833783520001361,209.19853920035476,394,1181.83447265625,3256.0,0.5467392006938172,0.38991140793222917,61,0,0.49286129263895295,61,0,0.40025953260621805,61,0,0.7935079274330396,61,0,0.6490210954882057,61,0,0.6932188687814163,61,0,1.5014276310000696,33.76572368799998
36,3564,0.0002035838277774375,0.00020076279409752444,0.559807741276922,33,3,False,32.701501102000066,4.969906305999757,0.16808241061837953,0.06538353002947697,0.27078128975304966,0.9921750923115394,0.807744978886594,0.8012974719905452,0.5583986970125584,0.7224803826298992,0.9910166518958526,0.8222235153036184,0.7982735376307747,0.579347469924636,0.7332815076196764,0.9915955337641984,0.8149199427795546,0.7997826464883482,0.5686802236289973,0.7277942709656333,0.9833311602294386,0.6876496974313402,0.6663648414583466,0.3973117908500089,0.5837754432465653,0.9749492069916429,25.77963018300011,61.21111857689031,1578,3174.5029296875,3256.0,0.40141471708663784,0,99,1.0,0.20648543188717158,0.08748976411628843,0.32548110028208815,0.990032806161992,0.7450069565997935,0.7877967547702253,0.4091649220749011,0.6473228778149733,0.9901402687240833,0.7926794326918485,0.6743250359863778,0.43649899188336866,0.6345011535205316,0.9900865345270798,0.7681042061912915,0.7266577632161382,0.42239020266044996,0.6390507240226265,0.9803676932492867,0.6235139449713588,0.5706696457752715,0.26774060567623276,0.4873080654742877,0.9684723984771574,1.942403903000013,202.84143755656228,394,1181.83447265625,3256.0,0.5487637051400246,0.3968792181836664,61,0,0.4736722557707833,61,0,0.40545241065908916,61,0,0.7793825323106867,61,0,0.6653885616107048,61,0,0.69207499962096,61,0,1.530525457999829,34.23732806200019
37,3663,0.00020076279409752444,0.00019793734891840968,0.559807741276922,33,4,False,32.41596196599994,4.9876068969997505,0.16976941542178203,0.06582848383975422,0.2737103465694287,0.9921732176856252,0.80607558551547,0.799883916842247,0.5600351861214329,0.72199822949305,0.991067300468127,0.8201894260923247,0.7986792264300053,0.5781700557989738,0.7323462361071013,0.9916199507297843,0.8130712610207879,0.7992811177037947,0.5689581507512688,0.7271035098252838,0.9833791847106049,0.685021125800736,0.665668816813543,0.3975831671519324,0.5827577032554038,0.9749233695490732,25.487062936000257,61.9137640128431,1578,3174.5029296875,3256.0,0.41151697482123517,0,99,1.0,0.20367774223615676,0.08734979465376908,0.3200056893268818,0.9911045897640803,0.7370151331427646,0.7370334155258906,0.42223796806017333,0.6320955055762761,0.9889982213361089,0.8039873931521895,0.7303935680932486,0.4004963035723518,0.6449590882725965,0.9900502852072696,0.7690459496310372,0.7336984697422296,0.41107986203236935,0.6379414271352121,0.9802966134907571,0.62475601701016,0.579402655853126,0.25871650324614603,0.48762505870314404,0.9684741025043623,1.9319236490000549,203.94180701909758,394,1181.83447265625,3256.0,0.555885010595631,0.4134590817155401,61,0,0.44100683076635727,61,0,0.39750945653072656,61,0,0.7215488975197221,61,0,0.7407803510613538,61,0,0.7142605646605356,61,0,1.4435795019999205,33.8657243990001
38,3762,0.00019793734891840968,0.00019510741514632257,0.559807741276922,33,5,False,32.41447441799983,5.039456801000142,0.1678933700681186,0.06521153242264713,0.2705752083179464,0.9923082486950399,0.8081408717852469,0.7993006777180889,0.5645746196106803,0.7240053897046721,0.9910927163123624,0.8225286542013511,0.7998888109677443,0.58442862358525,0.7356153629181152,0.9917001100326276,0.8152712895918666,0.7995946361941569,0.5743300896740318,0.7297320051533518,0.9835368622967102,0.6881501920477722,0.6661038515015213,0.402849274936802,0.5857011061620319,0.9751475519100523,25.463680845,61.97061648728028,1578,3174.5029296875,3256.0,0.3952370576485239,0,99,1.0,0.2137726014338169,0.09233157514466853,0.3352136291223129,0.9889970732267928,0.7073986968112954,0.7903181211983216,0.4825287466309427,0.6600818548801866,0.9913928583082117,0.8388185855498782,0.6824210932837131,0.312836685105723,0.6113587879797714,0.9901935166119432,0.7675236605465302,0.7324171869760011,0.37958072488677563,0.6265071908031024,0.9805774996509143,0.6227492049761227,0.5778061831153389,0.23424846317028228,0.47826795042058134,0.9694605793444638,1.9019940369998949,207.15101747714985,394,1181.83447265625,3256.0,0.5346094146700354,0.45507262775319296,60,1,0.3481430765012334,61,0,0.35933252155799994,61,0,0.7707408624816432,61,0,0.6886527298756439,61,0,0.7098863077820708,61,0,1.51183115799995,33.9322123539996
39,3861,0.00019510741514632257,0.00019227291307381562,0.5617905440697009,39,0,False,32.619174853000004,5.059011901999838,0.16573796529884724,0.06367400837224095,0.2678019224993025,0.9922663376417352,0.812887680896934,0.8076160398858837,0.5760110633620729,0.7321715947149635,0.99129890060871,0.8232717180099584,0.8028064871856827,0.5984718890774001,0.7415166980910137,0.9917823832029562,0.8180467478269614,0.8052040816326531,0.5870267056729327,0.7367591783775157,0.9836987240450135,0.6921143000562588,0.6739260397984457,0.4154549190913802,0.5938317529820282,0.9756555206724296,25.667605724999703,61.47827019421065,1578,3174.5029296875,3256.0,0.3999615582552823,0,99,1.0,0.2025099810458682,0.08678624060402061,0.3182337203909298,0.9909118312659999,0.7616592323314755,0.7531727964973781,0.4058895802782292,0.6402405363690277,0.9899967636441367,0.7844133517979084,0.7271635712530281,0.4235537403711937,0.6450435544740434,0.9904540861003509,0.7728688516876983,0.7399396953328189,0.4145335687794413,0.6424473719333195,0.9810886978626353,0.6298176464273116,0.5872256213390189,0.26145843306207117,0.4928339002761339,0.969042473032995,1.882422191000387,209.3047998922145,394,1181.83447265625,3256.0,0.5617905440697009,0.3985666102830454,61,0,0.46236353750441467,61,0,0.40100235769745357,61,0,0.7370935785794207,61,0,0.7386920145666073,61,0,0.7225787304419482,61,0,3.0771007769999414,35.70255968900028
40,3960,0.00019227291307381562,0.00018943376024680656,0.5617905440697009,39,1,False,32.08507274499971,4.953509793999729,0.16480054624180376,0.06331382663530995,0.2662872660749312,0.9924075479421722,0.8141056495921111,0.8069353479608407,0.578373382206022,0.7331381265863245,0.9912443872028037,0.8258779536573548,0.8107867985719347,0.5975583210648642,0.7447410244313847,0.9918256265492263,0.8199495490245454,0.8088564885260967,0.5878093536526122,0.7388717970677514,0.9837838102890982,0.6948427911253776,0.6790588041949954,0.4162393761585755,0.5967136571596495,0.9758406761179104,25.295646515000044,62.38227590128061,1578,3174.5029296875,3256.0,0.40144320419340424,0,99,1.0,0.2061492771969229,0.08789744697095174,0.32440110904916286,0.9898101135201216,0.7376193279246539,0.7951791895744248,0.4316105702364395,0.6548030292451728,0.990858626519872,0.8257771835155914,0.6580978127304006,0.40108566406451945,0.6283202201035039,0.9903340924926424,0.7792127034480273,0.7201733524410344,0.4157886274719974,0.6383915611203531,0.9808532556452845,0.6382870346446579,0.5627116405293114,0.26245779741405556,0.48781882419600836,0.9693259611952728,1.8266685780004082,215.69320496622237,394,1181.83447265625,3256.0,0.5534651889481899,0.42481902770911417,61,0,0.44765794841706774,61,0,0.4007097542923206,61,0,0.7818141589059252,61,0,0.6735793816192808,61,0,0.7062206236040591,61,0,1.5207054830002562,33.611030368999764
41,4059,0.00018943376024680656,0.00018658987132252541,0.5617905440697009,39,2,False,32.38276047499994,4.960332333000224,0.1642666499499888,0.0624985105071231,0.2660347897328049,0.9925081933516685,0.8139640309155767,0.8097165845041046,0.5790380480359024,0.7342395544851946,0.9913487854291942,0.8313570804168159,0.8110301878634506,0.5930668251891621,0.7451513644898095,0.9919281505991916,0.8225686228000618,0.8103728538508385,0.5859684822698316,0.7396366529735773,0.983985567287478,0.6986127928374228,0.6811990264966851,0.4143956304527355,0.5980691499289478,0.9760357333377891,25.45508068900017,61.99155364225172,1578,3174.5029296875,3256.0,0.3983011582885126,0,99,1.0,0.20787104283492577,0.08926888615800645,0.326473197658655,0.9903590442690458,0.7237182116922608,0.7379282779125703,0.4586524174191336,0.6400996356746549,0.9902757828018984,0.8171577288572657,0.7389179510585261,0.3319236933257509,0.6293331244138476,0.9903174117854089,0.7676048598541685,0.7384227828826648,0.3851307983468001,0.6303861470278779,0.9808205304763893,0.6228561236969309,0.5853171513115447,0.2384903978306898,0.48222122427972175,0.969250829086691,1.9574885870001708,201.27831274040813,394,1181.83447265625,3256.0,0.5424249484653871,0.4362746138002993,61,0,0.3582878497479682,61,0,0.3634681921365094,61,0,0.7222528223768497,61,0,0.7545555722791609,61,0,0.7213817047942649,61,0,1.5341346999998677,33.92267914000013
42,4158,0.00018658987132252541,0.00018374115791757972,0.5617905440697009,39,3,False,32.07826270899977,4.956751316000009,0.16343126998428156,0.06224789108292534,0.264614646897872,0.992381413541386,0.8184144406572671,0.809410792580715,0.5871026590495505,0.7383092974291775,0.9914652045798354,0.8274186549878493,0.8079725877571488,0.6070504149367882,0.7474805525605954,0.9919230974921222,0.8228919171732155,0.8086910507308309,0.5969099281330471,0.7428309653456978,0.983975622320511,0.6990793192049696,0.678825632281985,0.42542523826627765,0.6011100632510774,0.9761897136654388,25.219026706000022,62.57180415390764,1578,3174.5029296875,3256.0,0.4074370162655609,0,99,1.0,0.2075913178587928,0.09126555826987712,0.32391708030313404,0.9918560267540204,0.7627730679908615,0.7534960472791465,0.3749566122874002,0.6304085758524695,0.9884931234097073,0.7716680196743231,0.6893445212934031,0.49145427286356824,0.6508222712770981,0.9901717197472623,0.7671947624043944,0.7199941328541831,0.42537330129452877,0.6375207321843689,0.9805347494322938,0.6223162743051678,0.562492837989595,0.2701423147748198,0.4849838090231942,0.9674128033788071,1.8927864160000354,208.1587212743356,394,1181.83447265625,3256.0,0.5530267263827267,0.36920083791442077,61,0,0.5368617493887103,61,0,0.40946808460012574,61,0,0.7466715830558917,61,0,0.6881548162871763,61,0,0.6965853681653277,61,0,1.5224949680000464,33.60708853699998
43,4257,0.00018374115791757972,0.0001808875284452676,0.5617905440697009,39,4,False,32.1895736700003,4.9404040110002825,0.16329264546377426,0.06204289407557861,0.2645423973618956,0.9925042389057461,0.8193074538317144,0.8065721591268443,0.5836445133688385,0.7365080421091325,0.9914389511427042,0.8287324406889005,0.8109508054948429,0.6024531176499498,0.7473787879445645,0.9919713090185512,0.8239929969487424,0.8087555557971448,0.592899686303774,0.741882746349887,0.9840705109819211,0.7006701446596979,0.678916539533865,0.4213627703246843,0.6003164848394157,0.976192614575907,25.357657644000028,62.22972256167267,1578,3174.5029296875,3256.0,0.4125525981488854,0,99,1.0,0.20724769269451876,0.08956385084290795,0.32493153743937536,0.9894001238400386,0.7640606745718299,0.7705931129433484,0.394076675913545,0.6429101544762411,0.9908939201126199,0.771405377011604,0.6916968016009549,0.4083337641524066,0.6238119809216552,0.9901464585682559,0.7677154595766017,0.7290165736043427,0.40107856130889813,0.6326035314966142,0.9804852069582802,0.6230017779114747,0.5735846419899733,0.2508431944206254,0.48247653810735774,0.96844482421875,1.8814398730000903,209.41407995767563,394,1181.83447265625,3256.0,0.5502647073400626,0.39270661864743384,61,0,0.45376662029174636,61,0,0.3872583615517231,61,0,0.7584056500943948,61,0,0.7042072507529085,61,0,0.7132710531284021,61,0,1.5081962429999294,33.70361591000028
44,4356,0.0001808875284452676,0.00017802888794117577,0.5617905440697009,39,5,False,32.08067336000022,4.982718211000247,0.16304584019386573,0.06221503043884862,0.2638766502888333,0.9924659223935897,0.8168971182318897,0.8076049388083386,0.5866883649690936,0.7370634740031073,0.9914931833325632,0.8277985596221064,0.8100172240875594,0.6023588327522056,0.7467248721539571,0.9919793143951366,0.822311710229761,0.8088092827830933,0.594420338215903,0.7418471104095857,0.9840862678327866,0.6982422406443304,0.6789922647087043,0.4229004974797427,0.600045000944259,0.9761930013639695,25.206450911000047,62.603021963372235,1578,3174.5029296875,3256.0,0.4099755446718197,0,99,1.0,0.20342786095771692,0.08720432844031886,0.3196513935696655,0.9907077219002572,0.7590583229267841,0.7753087186333331,0.4034502156384774,0.6459390857328648,0.9901850516318625,0.7837066042691371,0.7014008355861391,0.4449361526133485,0.6433478641562083,0.9904463178112398,0.7711855645881303,0.7365052681250783,0.4231788567916411,0.6436232298349499,0.9810734538295234,0.6275850465002447,0.5829112298965944,0.2683746717973345,0.49295698273139127,0.9689467376863896,1.8820310569999492,209.3482987619001,394,1181.83447265625,3256.0,0.5605329265247585,0.3917365548414576,61,0,0.490432335615968,61,0,0.4084849886400136,61,0,0.7600990180813296,61,0,0.7058819664820911,61,0,0.7125808644095034,61,0,1.5331784720001451,33.61948901400001
45,4455,0.00017802888794117577,0.00017516513787599406,0.5617905440697009,39,6,False,32.133349368999916,4.920326936000038,0.16141560101463767,0.06137007996156642,0.26146112406963934,0.9925505594675593,0.8199864468150015,0.8094050032704074,0.5936600665380054,0.7410171722078047,0.991544890958833,0.8296311007774688,0.8116845243827323,0.6124896173329122,0.7512684141643712,0.9920474703441199,0.8247805795792812,0.8105431611339323,0.6029278651597405,0.746083868624318,0.9842204282009289,0.7018098622672664,0.6814397417788096,0.43156530727647713,0.6049383037741843,0.9764991827941817,25.324542542000017,62.31109594113824,1578,3174.5029296875,3256.0,0.4027177071330523,0,99,1.0,0.2118594836311292,0.09256274699408391,0.33115621811242274,0.9908672686033834,0.7877936533418954,0.7570981394938718,0.34961657766461623,0.6315027901667946,0.9896193552726297,0.7029989016761378,0.7234841835480813,0.4813007289458719,0.635927938056697,0.9902429187801679,0.7429847582517412,0.7399095893460488,0.40502397132142454,0.6293061063064048,0.980674399018732,0.5910706040591813,0.5871876994620224,0.25393734077432095,0.4773985480985082,0.9668342086869448,1.8792462629999136,209.65852520629338,394,1181.83447265625,3256.0,0.551788081471766,0.3518613877424565,61,0,0.5174825990640994,61,0,0.38674545880673833,61,0,0.7424299984745331,61,0,0.7291695923796743,61,0,0.7168307041367936,61,0,1.5106251299998803,33.65025849599988
46,4554,0.00017516513787599406,0.00017229617595436022,0.5617905440697009,39,7,False,32.20237769200003,5.041617534999659,0.1611528541274246,0.06088814475539368,0.2614175631406189,0.9925410443493745,0.8220868763201775,0.8078071281537285,0.5948474548451296,0.7415804864396786,0.9915925046199477,0.8276822685058088,0.8170694263014365,0.610614747384925,0.7517888140640568,0.9920665477540516,0.8248750836873102,0.8124118782476902,0.6026279840228549,0.7466383153192852,0.9842579840399769,0.7019467226306506,0.6840855540462635,0.4312580881344279,0.6057634549371139,0.976568727287805,25.283081535999827,62.41327813435767,1578,3174.5029296875,3256.0,0.41583225552481834,0,99,1.0,0.20683788035424228,0.08933069715796388,0.32434506041144356,0.9903906054050078,0.7926590590676235,0.7781980850729869,0.3654164056190038,0.6454245165865381,0.9906601833002706,0.7078554032758703,0.6962609275708317,0.5005428320322597,0.6348863876263205,0.990525376010797,0.7478608330642558,0.7349528415513183,0.4224368875275967,0.6350835207143903,0.9812286039410054,0.5972665441769011,0.5809687304089011,0.26777812195769535,0.4820044655144991,0.9676479591330901,1.8679924379998738,210.92162472663426,394,1181.83447265625,3256.0,0.5599351096722097,0.3709675823465664,61,0,0.5394697301154349,61,0,0.40873618540916273,61,0,0.7557595106879196,61,0,0.7023489665411919,61,0,0.7111340339352568,61,0,1.5263465259999975,33.734765948999666
47,4653,0.00017229617595436022,0.00016942189589841294,0.5637314940856323,47,0,False,32.287513727999794,4.947034884999994,0.15891744455155007,0.059632748582592786,0.2582021406999257,0.9925503635840721,0.8243094143563843,0.820229853960292,0.6050706138711354,0.7498699607292706,0.9918173762468667,0.8344610106974397,0.8152226641206534,0.6212284671891565,0.7569707140024166,0.9921837345397461,0.8293541488828069,0.8177185938989253,0.6130430916923872,0.7533719448247065,0.9844887094441082,0.7084586240076979,0.6916446369528859,0.4420058676808008,0.6140363762137949,0.9771211379985544,25.366905426000358,62.2070360376948,1578,3174.5029296875,3256.0,0.399033997396026,0,99,1.0,0.20402464928663322,0.08626639735199473,0.32178290014339583,0.989461065748065,0.771448933189185,0.7714580943191229,0.41715903747469996,0.653355354994336,0.9915741541690722,0.7598777517788071,0.7129656286205807,0.4219510934188078,0.6315981579393984,0.9905164829865113,0.7656196247585276,0.7410594383137735,0.4195413820222986,0.6420734816982,0.9812111503483578,0.6202461089911246,0.5886373518072988,0.26545546795722424,0.49144630958521596,0.9693770820114214,1.9642347580002024,200.58702168631484,394,1181.83447265625,3256.0,0.5637314940856323,0.4171034329637239,61,0,0.4596171567377109,61,0,0.4095869988921535,61,0,0.7574144308832559,61,0,0.7140875698215453,61,0,0.717875989279111,61,0,3.03521257400007,35.328820318
48,4752,0.00016942189589841294,0.00016654218721458107,0.5637314940856323,47,1,False,32.48654449000014,5.011048557999857,0.15761618612685888,0.05944096806007042,0.25579140394812755,0.9926272873812434,0.8257431459595657,0.8153092386014148,0.6137957893289959,0.7516160579633255,0.9917167835576408,0.8357308203149706,0.8202211058928264,0.627032846160147,0.760994924122648,0.9921718265799594,0.8307069635158192,0.8177577965232858,0.6203437118331104,0.7562694906240718,0.9844652617847031,0.7104352267534073,0.6917007311348218,0.4496364182541028,0.6172574587141106,0.9772688523595928,25.51842459699992,61.83767316833179,1578,3174.5029296875,3256.0,0.3914021912849311,0,99,1.0,0.20617451272942694,0.08865340859605576,0.3236956180352245,0.9910486792555363,0.7531437433008734,0.747061141158351,0.4108749858906345,0.637026623449953,0.9897695195210193,0.7885153526574662,0.7322683706070288,0.4140102362611798,0.6449313198418916,0.9904086863646022,0.7704237673653638,0.7395907946526719,0.4124366527955173,0.6408170716045176,0.9809996114153146,0.6265766586221028,0.5867862528414846,0.25979224924899597,0.49105172023752774,0.9689337251150063,1.9472235369998998,202.33937835767864,394,1181.83447265625,3256.0,0.5544836074052826,0.4050305275859941,61,0,0.4396564014038184,61,0,0.39115444363987606,61,0,0.7285858155988701,61,0,0.7367147149124584,61,0,0.7178127711706892,61,0,1.5343040340003427,34.02617352700008
