case,region,dice,iou,hd95,asd,status,precision,recall,prediction_voxels,target_voxels,hd95_unit,hd95_voxel,asd_voxel,official_dice,official_hd95_voxel,inference_seconds
case0241,scar,0.5089371516432827,0.3413250837844805,4.242640687119285,1.1874431255108135,ok,0.5799386771791503,0.4534246575342466,2283,2920,voxel,4.242640687119285,1.1874431255108135,0.5089371516432827,4.242640687119285,0.05881276699983573
case0241,edema_inclusive,0.8332212508406187,0.7141210374639769,2.449489742783178,0.5830246782313451,ok,0.8516927307097439,0.8155339805825242,5819,6077,voxel,2.449489742783178,0.5830246782313451,0.8332212508406187,2.449489742783178,0.05881276699983573
case0241,myocardial_ring,0.8879525222551928,0.7984843633258619,1.0,0.24845808627020224,ok,0.9064582576032958,0.8701872746306851,8253,8597,voxel,1.0,0.24845808627020224,0.8879525222551928,1.0,0.05881276699983573
case0246,normal_myocardium,0.8264862252295795,0.7042833607907742,1.0,0.2753983881055248,ok,0.8213256484149856,0.8317120622568094,2082,2056,voxel,1.0,0.2753983881055248,0.8264862252295795,1.0,0.05647279900040303
case0246,edema,0.8137009189640768,0.6859154929577465,2.0,0.37431377755009304,ok,0.7345399698340875,0.9119850187265918,663,534,voxel,2.0,0.37431377755009304,0.8137009189640768,2.0,0.05647279900040303
case0246,scar,0.6551532033426184,0.4871582435791218,2.8284271247461903,0.5825949389379474,ok,0.6363636363636364,0.6750861079219288,924,871,voxel,2.8284271247461903,0.5825949389379474,0.6551532033426184,2.8284271247461903,0.05647279900040303
case0246,edema_inclusive,0.8181818181818182,0.6923076923076923,1.4142135623730951,0.28412879845906774,ok,0.7712665406427222,0.8711743772241993,1587,1405,voxel,1.4142135623730951,0.28412879845906774,0.8181818181818182,1.4142135623730951,0.05647279900040303
case0246,myocardial_ring,0.8956521739130435,0.8110236220472441,1.0,0.12475927770808345,ok,0.8702643772144999,0.9225657324472696,3669,3461,voxel,1.0,0.12475927770808345,0.8956521739130435,1.0,0.05647279900040303
case0251,normal_myocardium,0.5964639595881096,0.42497231450719825,5.0,1.0862536017183277,ok,0.608402695204122,0.584984756097561,2523,2624,voxel,5.0,1.0862536017183277,0.5964639595881096,5.0,0.05809076500008814
case0251,edema,0.7037037037037037,0.5428571428571428,3.0,0.7340404300558351,ok,0.67215411558669,0.7383609080415544,2855,2599,voxel,3.0,0.7340404300558351,0.7037037037037037,3.0,0.05809076500008814
case0251,scar,0.5623979818964238,0.3912056151940545,3.605551275463989,0.908183365238342,ok,0.5473714615829001,0.5782728104974062,3462,3277,voxel,3.605551275463989,0.908183365238342,0.5623979818964238,3.605551275463989,0.05809076500008814
case0251,edema_inclusive,0.7669974575576151,0.6220566715444992,2.8284271247461903,0.6422894847967794,ok,0.7402247902485357,0.7957794417971409,6317,5876,voxel,2.8284271247461903,0.6422894847967794,0.7669974575576151,2.8284271247461903,0.05809076500008814
case0251,myocardial_ring,0.7668973471741638,0.6219249836310916,2.0,0.49879194486330025,ok,0.7521493212669683,0.782235294117647,8840,8500,voxel,2.0,0.49879194486330025,0.7668973471741638,2.0,0.05809076500008814
case0256,normal_myocardium,0.5377863412545494,0.3677891654465593,11.74734012447073,1.7312846147204042,ok,0.7719729563614014,0.4126149802890933,1627,3044,voxel,11.74734012447073,1.7312846147204042,0.5377863412545494,11.74734012447073,0.057683170000018436
case0256,edema,0.6984126984126984,0.5365853658536586,9.9498743710662,1.3216338396889193,ok,0.5531914893617021,0.9470198675496688,2585,1510,voxel,9.9498743710662,1.3216338396889193,0.6984126984126984,9.9498743710662,0.057683170000018436
case0256,scar,0.3985554826001313,0.24887248872488724,9.9498743710662,2.108586601917094,ok,0.32184517497348886,0.5232758620689655,1886,1160,voxel,9.9498743710662,2.108586601917094,0.3985554826001313,9.9498743710662,0.057683170000018436
case0256,edema_inclusive,0.6562106147598376,0.48832847019591497,8.18535277187245,1.3801541840719362,ok,0.5240438380675464,0.8775280898876404,4471,2670,voxel,8.18535277187245,1.3801541840719362,0.6562106147598376,8.18535277187245,0.057683170000018436
case0256,myocardial_ring,0.8728411784625805,0.7743728406188974,1.0,0.229379976636924,ok,0.8453591341423418,0.9021701085054252,6098,5714,voxel,1.0,0.229379976636924,0.8728411784625805,1.0,0.057683170000018436
case0261,normal_myocardium,0.8263344100907553,0.7040629095674967,1.4142135623730951,0.35881991744807673,ok,0.7740634005763689,0.8861761794787198,3470,3031,voxel,1.4142135623730951,0.35881991744807673,0.8263344100907553,1.4142135623730951,0.061010344000351324
case0261,edema,0.7256637168141593,0.5694444444444444,2.449489742783178,0.6276684123167784,ok,0.709775967413442,0.7422790202342918,982,939,voxel,2.449489742783178,0.6276684123167784,0.7256637168141593,2.449489742783178,0.061010344000351324
case0261,scar,0.6997690531177829,0.5381882770870338,2.0,0.5217221746430576,ok,0.7417380660954712,0.6622950819672131,1634,1830,voxel,2.0,0.5217221746430576,0.6997690531177829,2.0,0.061010344000351324
case0261,edema_inclusive,0.842711234911792,0.7281771501925546,1.4142135623730951,0.4103611278056681,ok,0.8673547400611621,0.8194293968941856,2616,2769,voxel,1.4142135623730951,0.4103611278056681,0.842711234911792,1.4142135623730951,0.061010344000351324
case0261,myocardial_ring,0.8958438499074541,0.8113380067052728,1.0,0.21410034969773595,ok,0.8747946105816629,0.9179310344827586,6086,5800,voxel,1.0,0.21410034969773595,0.8958438499074541,1.0,0.061010344000351324
case0266,normal_myocardium,0.7870940352366801,0.6489324466223311,2.23606797749979,0.5041759367335844,ok,0.7799747580984434,0.794344473007712,2377,2334,voxel,2.23606797749979,0.5041759367335844,0.7870940352366801,2.23606797749979,0.06395044900000357
case0266,edema,0.8253865979381443,0.7026878771256171,1.0,0.2882658714507132,ok,0.8394495412844036,0.811787072243346,3052,3156,voxel,1.0,0.2882658714507132,0.8253865979381443,1.0,0.06395044900000357
case0266,scar,0.49586776859504134,0.32967032967032966,3.0,0.8695848180612966,ok,0.506993006993007,0.4852203011712214,1716,1793,voxel,3.0,0.8695848180612966,0.49586776859504134,3.0,0.06395044900000357
case0266,edema_inclusive,0.8416177832664402,0.726545842217484,1.4142135623730951,0.3390583873821475,ok,0.8575922818791947,0.8262275207112548,4768,4949,voxel,1.4142135623730951,0.3390583873821475,0.8416177832664402,1.4142135623730951,0.06395044900000357
case0266,myocardial_ring,0.901164402550596,0.8201084899709853,1.0,0.17507249821330612,ok,0.9098670398880336,0.8926266648359192,7145,7283,voxel,1.0,0.17507249821330612,0.901164402550596,1.0,0.06395044900000357
case0271,normal_myocardium,0.8483126110124334,0.7365823565700185,1.0,0.2584601869932449,ok,0.818368745716244,0.8805309734513275,2918,2712,voxel,1.0,0.2584601869932449,0.8483126110124334,1.0,0.05868482300047617
case0271,edema,0.7496053047047679,0.5994949494949495,2.0,0.4857502842459766,ok,0.7966442953020134,0.7078115682766846,1490,1677,voxel,2.0,0.4857502842459766,0.7496053047047679,2.0,0.05868482300047617
case0271,scar,0.3739545997610514,0.22997795738427626,3.935414346693485,1.1854929612355867,ok,0.2966824644549763,0.505654281098546,1055,619,voxel,3.935414346693485,1.1854929612355867,0.3739545997610514,3.935414346693485,0.05868482300047617
case0271,edema_inclusive,0.851063829787234,0.7407407407407407,1.0,0.34703624694439295,ok,0.8094302554027505,0.8972125435540069,2545,2296,voxel,1.0,0.34703624694439295,0.851063829787234,1.0,0.05868482300047617
case0271,myocardial_ring,0.8975265017667845,0.8141025641025641,1.0,0.18853199483558905,ok,0.8601501006772836,0.9382987220447284,5463,5008,voxel,1.0,0.18853199483558905,0.8975265017667845,1.0,0.05868482300047617
case0276,normal_myocardium,0.8168046859220359,0.6903379993171731,1.7320508075688772,0.3991964462379992,ok,0.8153225806451613,0.8182921893970052,2480,2471,voxel,1.7320508075688772,0.3991964462379992,0.8168046859220359,1.7320508075688772,0.05846954199932952
case0276,edema,0.775608774401288,0.6334648257725181,1.4142135623730951,0.42008714668053726,ok,0.7939843428100536,0.7580645161290323,2427,2542,voxel,1.4142135623730951,0.42008714668053726,0.775608774401288,1.4142135623730951,0.05846954199932952
case0276,scar,0.4551807961106047,0.2946498819826908,4.47213595499958,1.1853829174303443,ok,0.6986940298507462,0.33753943217665616,1072,2219,voxel,4.47213595499958,1.1853829174303443,0.4551807961106047,4.47213595499958,0.05846954199932952
case0276,edema_inclusive,0.7740920096852301,0.631443808018961,2.0,0.5656270436859996,ok,0.9136896256073164,0.6714975845410628,3499,4761,voxel,2.0,0.5656270436859996,0.7740920096852301,2.0,0.05846954199932952
case0276,myocardial_ring,0.8420255847399895,0.7271538763237024,1.0,0.3131334686273293,ok,0.9302558956347216,0.7690818584070797,5979,7232,voxel,1.0,0.3131334686273293,0.8420255847399895,1.0,0.05846954199932952
case0281,normal_myocardium,0.7606946209233376,0.6138072453861928,2.23606797749979,0.613834190777357,ok,0.7616624257845632,0.7597292724196277,2358,2364,voxel,2.23606797749979,0.613834190777357,0.7606946209233376,2.23606797749979,0.059888878000492696
case0281,edema,0.7820770893908895,0.6421400587659157,1.4142135623730951,0.4088818134009942,ok,0.8135566930355204,0.7529428653459661,6447,6966,voxel,1.4142135623730951,0.4088818134009942,0.7820770893908895,1.4142135623730951,0.059888878000492696
case0281,scar,0.44223437758992207,0.28389018940200045,3.7416573867739413,1.059432735736588,ok,0.44810211622438695,0.43651832460732987,2977,3056,voxel,3.7416573867739413,1.059432735736588,0.44223437758992207,3.7416573867739413,0.059888878000492696
case0281,edema_inclusive,0.8513833179059961,0.7412249283667621,1.4142135623730951,0.3239081673577091,ok,0.8783955857385399,0.8259828377569347,9424,10022,voxel,1.4142135623730951,0.3239081673577091,0.8513833179059961,1.4142135623730951,0.059888878000492696
case0281,myocardial_ring,0.8833167825223436,0.7910182303245887,1.0,0.22844421635271028,ok,0.9059582413851638,0.8617794283868884,11782,12386,voxel,1.0,0.22844421635271028,0.8833167825223436,1.0,0.059888878000492696
case0286,normal_myocardium,0.6201298701298701,0.44941176470588234,4.58257569495584,0.9556981587304677,ok,0.6037934668071654,0.6373748609566184,949,899,voxel,4.58257569495584,0.9556981587304677,0.6201298701298701,4.58257569495584,0.056835037999917404
case0286,edema,0.7148736037624926,0.5562671546203111,2.0,0.4504406091278945,ok,0.7784891165172856,0.6608695652173913,2343,2760,voxel,2.0,0.4504406091278945,0.7148736037624926,2.0,0.056835037999917404
case0286,scar,0.5131972789115646,0.34516837481698387,3.3166247903554,0.9686440116334657,ok,0.4452313503305005,0.6056518946692357,2118,1557,voxel,3.3166247903554,0.9686440116334657,0.5131972789115646,3.3166247903554,0.056835037999917404
case0286,edema_inclusive,0.8133971291866029,0.6854838709677419,1.0,0.3318119562096835,ok,0.8002689979825152,0.826963168867269,4461,4317,voxel,1.0,0.3318119562096835,0.8133971291866029,1.0,0.056835037999917404
case0286,myocardial_ring,0.8793525315264445,0.784682566341955,1.0,0.18767704231468116,ok,0.8635859519408503,0.8957055214723927,5410,5216,voxel,1.0,0.18767704231468116,0.8793525315264445,1.0,0.056835037999917404
case0291,normal_myocardium,0.8310670661442728,0.7109621451104101,1.4142135623730951,0.3427135467219606,ok,0.8364648573416841,0.8257384932447904,4311,4367,voxel,1.4142135623730951,0.3427135467219606,0.8310670661442728,1.4142135623730951,0.060841971999252564
case0291,edema,0.8212187342622125,0.6966676160637995,3.0,0.7949827861639219,ok,0.8213566151779718,0.8210808996307486,2978,2979,voxel,3.0,0.7949827861639219,0.8212187342622125,3.0,0.060841971999252564
case0291,scar,0.5226935627410264,0.3538152610441767,5.412783037509626,1.578699166518198,ok,0.4504089979550102,0.6226148409893993,1956,1415,voxel,5.412783037509626,1.578699166518198,0.5226935627410264,5.412783037509626,0.060841971999252564
case0291,edema_inclusive,0.8458404802744426,0.7328627159576444,2.8284271247461903,0.9536045336393414,ok,0.7995541143088771,0.8978152025489303,4934,4394,voxel,2.8284271247461903,0.9536045336393414,0.8458404802744426,2.8284271247461903,0.060841971999252564
case0291,myocardial_ring,0.8873708763745418,0.7975441749026655,1.0,0.22764153854144328,ok,0.8641427798810167,0.9118822052277137,9245,8761,voxel,1.0,0.22764153854144328,0.8873708763745418,1.0,0.060841971999252564
case0296,normal_myocardium,0.8119453924914676,0.6834243033611032,1.4142135623730951,0.4008472061888905,ok,0.8251821019771072,0.7991266375545851,2883,2977,voxel,1.4142135623730951,0.4008472061888905,0.8119453924914676,1.4142135623730951,0.05901555600030406
case0296,edema,0.8402598994728454,0.724524312896406,1.0,0.22247922058814132,ok,0.8151760228353948,0.8669365039210726,4204,3953,voxel,1.0,0.22247922058814132,0.8402598994728454,1.0,0.05901555600030406
case0296,scar,0.41363403382880576,0.2607431340872375,3.605551275463989,1.1009446206104314,ok,0.5219922380336351,0.3425297113752122,1546,2356,voxel,3.605551275463989,1.1009446206104314,0.41363403382880576,3.605551275463989,0.05901555600030406
case0296,edema_inclusive,0.8514802222406501,0.7413718411552347,1.0,0.302412676346323,ok,0.8928695652173914,0.8137581233158979,5750,6309,voxel,1.0,0.302412676346323,0.8514802222406501,1.0,0.05901555600030406
case0296,myocardial_ring,0.8800714325576204,0.7858281841738091,1.0,0.21957631629596303,ok,0.9133557280203869,0.8491277191471032,8633,9286,voxel,1.0,0.21957631629596303,0.8800714325576204,1.0,0.05901555600030406
case0301,normal_myocardium,0.7994719471947195,0.6659335825819221,1.7320508075688772,0.400985878309976,ok,0.758137205808713,0.8455738620497067,3994,3581,voxel,1.7320508075688772,0.400985878309976,0.7994719471947195,1.7320508075688772,0.06051844899957359
case0301,edema,0.7545704578547161,0.6058716549753183,2.449489742783178,0.5987914467127241,ok,0.8403603603603603,0.6846741045214327,2775,3406,voxel,2.449489742783178,0.5987914467127241,0.7545704578547161,2.449489742783178,0.06051844899957359
case0301,scar,0.36400230017251295,0.22249560632688928,4.0,1.2915338504433602,ok,0.38340399757722593,0.3464696223316913,1651,1827,voxel,4.0,1.2915338504433602,0.36400230017251295,4.0,0.06051844899957359
case0301,edema_inclusive,0.8060875867066984,0.6751647589316684,2.0,0.4587927607152768,ok,0.8795752372345232,0.7439327345690808,4426,5233,voxel,2.0,0.4587927607152768,0.8060875867066984,2.0,0.06051844899957359
case0301,myocardial_ring,0.891725658581873,0.8046073298429319,1.0,0.2321932183680317,ok,0.9125890736342043,0.8717948717948718,8420,8814,voxel,1.0,0.2321932183680317,0.891725658581873,1.0,0.06051844899957359
case0306,normal_myocardium,0.7765840220385675,0.634766944381896,3.0,0.5725239690419534,ok,0.7793751727951341,0.7738127916552292,3617,3643,voxel,3.0,0.5725239690419534,0.7765840220385675,3.0,0.058380996000778396
case0306,edema,0.19966722129783693,0.11090573012939002,33.66006535941367,8.958333262540723,ok,0.12269938650306748,0.5357142857142857,489,112,voxel,33.66006535941367,8.958333262540723,0.19966722129783693,33.66006535941367,0.058380996000778396
case0306,scar,0.6572898799313893,0.4895247828308636,2.8284271247461903,0.6310740741086996,ok,0.7241118669690099,0.6017587939698492,2646,3184,voxel,2.8284271247461903,0.6310740741086996,0.6572898799313893,2.8284271247461903,0.058380996000778396
case0306,edema_inclusive,0.7345669413777017,0.5804866060457115,2.449489742783178,0.5511780735159647,ok,0.7534290271132377,0.716626213592233,3135,3296,voxel,2.449489742783178,0.5511780735159647,0.7345669413777017,2.449489742783178,0.058380996000778396
case0306,myocardial_ring,0.8937258052735374,0.807870064703552,1.0,0.20059897462214807,ok,0.9061018957345972,0.8816832396598934,6752,6939,voxel,1.0,0.20059897462214807,0.8937258052735374,1.0,0.058380996000778396
case0311,normal_myocardium,0.8360006096631611,0.7182139583606129,2.0,0.39120424255674097,ok,0.9414692756608307,0.7517817982456141,5826,7296,voxel,2.0,0.39120424255674097,0.8360006096631611,2.0,0.060241775000577036
case0311,edema,0.7858520900321544,0.6472457627118644,3.0,0.7009316760922131,ok,0.8515679442508711,0.7295522388059702,2870,3350,voxel,3.0,0.7009316760922131,0.7858520900321544,3.0,0.060241775000577036
case0311,scar,0.45437106056453824,0.29397163120567377,16.87596225167694,2.6884102437132005,ok,0.3609055289508054,0.6131656804733728,2297,1352,voxel,16.87596225167694,2.6884102437132005,0.45437106056453824,16.87596225167694,0.060241775000577036
case0311,edema_inclusive,0.8075792886817307,0.6772603670972128,9.899494936611665,1.4116560203995145,ok,0.7712405651248306,0.8475116971501488,5167,4702,voxel,9.899494936611665,1.4116560203995145,0.8075792886817307,9.899494936611665,0.060241775000577036
case0311,myocardial_ring,0.9119220564568744,0.8381036136872402,1.0,0.2094351335389246,ok,0.9536068407168198,0.8737289548258043,10993,11998,voxel,1.0,0.2094351335389246,0.9119220564568744,1.0,0.060241775000577036
case0316,normal_myocardium,0.5888721804511278,0.417306052855925,4.69041575982343,1.0333972021554776,ok,0.6904090267983075,0.513371788148925,1418,1907,voxel,4.69041575982343,1.0333972021554776,0.5888721804511278,4.69041575982343,0.05838915000003908
case0316,edema,0.7755807256671146,0.6334274067105676,2.23606797749979,0.5774532518614273,ok,0.9514837494112105,0.6545690213869086,2123,3086,voxel,2.23606797749979,0.5774532518614273,0.7755807256671146,2.23606797749979,0.05838915000003908
case0316,scar,0.35681610247026535,0.21714922048997773,11.357816691600547,2.38685298516211,ok,0.28097982708933716,0.48872180451127817,2776,1596,voxel,11.357816691600547,2.38685298516211,0.35681610247026535,11.357816691600547,0.05838915000003908
case0316,edema_inclusive,0.7564972341091744,0.6083599127077388,8.306623862918075,1.2989126495550676,ok,0.739742804654011,0.7740281930798804,4899,4682,voxel,8.306623862918075,1.2989126495550676,0.7564972341091744,8.306623862918075,0.05838915000003908
case0316,myocardial_ring,0.8808306214163955,0.787039601218499,1.0,0.23560677296632768,ok,0.8997942061104955,0.8626498709971164,6317,6589,voxel,1.0,0.23560677296632768,0.8808306214163955,1.0,0.05838915000003908
case0321,normal_myocardium,0.7566833751044277,0.6086007055266253,2.449489742783178,0.6437824797386357,ok,0.7302963112275751,0.7850487540628386,4961,4615,voxel,2.449489742783178,0.6437824797386357,0.7566833751044277,2.449489742783178,0.05878345699966303
case0321,edema,0.7860749973138498,0.6475482386263055,1.4142135623730951,0.4346800368692932,ok,0.9119920219396659,0.6907099697885196,4011,5296,voxel,1.4142135623730951,0.4346800368692932,0.7860749973138498,1.4142135623730951,0.05878345699966303
case0321,scar,0.19371160101192628,0.10724289715886355,12.36931687685298,3.4788586109308115,ok,0.14806629834254142,0.2800417972831766,1810,957,voxel,12.36931687685298,3.4788586109308115,0.19371160101192628,12.36931687685298,0.05878345699966303
case0321,edema_inclusive,0.7621335100215338,0.6156831259199785,2.23606797749979,0.6260318744835865,ok,0.7904140182099295,0.7358068127298897,5821,6253,voxel,2.23606797749979,0.6260318744835865,0.7621335100215338,2.23606797749979,0.05878345699966303
case0321,myocardial_ring,0.8614318706697459,0.7565922920892495,1.4142135623730951,0.34646353424953996,ok,0.8648673715451679,0.8580235553919764,10782,10868,voxel,1.4142135623730951,0.34646353424953996,0.8614318706697459,1.4142135623730951,0.05878345699966303
case0326,normal_myocardium,0.631864815932408,0.4618438464931628,8.602325267042627,1.3090206868262246,ok,0.8047655649500385,0.5201192250372578,1301,2013,voxel,8.602325267042627,1.3090206868262246,0.631864815932408,8.602325267042627,0.056262310999954934
case0326,edema,0.6732673267326733,0.5074626865671642,6.259898096754492,1.342330523147506,ok,0.6242937853107344,0.7305785123966942,708,605,voxel,6.259898096754492,1.342330523147506,0.6732673267326733,6.259898096754492,0.056262310999954934
case0326,scar,0.029218407596785977,0.014825796886582653,53.807053294899546,31.83823731487512,ok,0.015232292460015232,0.35714285714285715,1313,56,voxel,53.807053294899546,31.83823731487512,0.029218407596785977,53.807053294899546,0.056262310999954934
case0326,edema_inclusive,0.4429530201342282,0.28448275862068967,32.214900536896664,7.427670353547755,ok,0.2939139040079169,0.8986384266263238,2021,661,voxel,32.214900536896664,7.427670353547755,0.4429530201342282,32.214900536896664,0.056262310999954934
case0326,myocardial_ring,0.8205470313542361,0.6957013574660633,1.4142135623730951,0.26955762557811824,ok,0.74051776038531,0.9199700822737472,3322,2674,voxel,1.4142135623730951,0.26955762557811824,0.8205470313542361,1.4142135623730951,0.056262310999954934
case0331,normal_myocardium,0.8007596685082873,0.6677224301756407,1.4142135623730951,0.40489094660494873,ok,0.7829169480081026,0.819434628975265,2962,2830,voxel,1.4142135623730951,0.40489094660494873,0.8007596685082873,1.4142135623730951,0.05868905499937682
case0331,edema,0.7817785051827605,0.6417375727720556,1.4142135623730951,0.38928840666835873,ok,0.8601440576230492,0.7165,1666,2000,voxel,1.4142135623730951,0.38928840666835873,0.7817785051827605,1.4142135623730951,0.05868905499937682
case0331,scar,0.38831360946745563,0.24093620927030748,3.5489714113334823,1.1664567542264832,ok,0.38377192982456143,0.3929640718562874,1368,1336,voxel,3.5489714113334823,1.1664567542264832,0.38831360946745563,3.5489714113334823,0.05868905499937682
case0331,edema_inclusive,0.7918367346938775,0.6554054054054054,2.23606797749979,0.5501858010584989,ok,0.8312458800263678,0.7559952038369304,3034,3336,voxel,2.23606797749979,0.5501858010584989,0.7918367346938775,2.23606797749979,0.05868905499937682
case0331,myocardial_ring,0.8797895083045552,0.7853787433940106,1.0,0.26620153568497656,ok,0.8922615076717811,0.8676613687966267,5996,6166,voxel,1.0,0.26620153568497656,0.8797895083045552,1.0,0.05868905499937682
case0336,normal_myocardium,0.6379220779220779,0.4683447749809306,6.708203932499369,1.1996873360198475,ok,0.5869980879541109,0.6985210466439136,1046,879,voxel,6.708203932499369,1.1996873360198475,0.6379220779220779,6.708203932499369,0.05712364200007869
case0336,edema,0.7419354838709677,0.5897435897435898,8.06225774829855,0.9094504616111057,ok,0.8115134633240483,0.6833463643471462,1077,1279,voxel,8.06225774829855,0.9094504616111057,0.7419354838709677,8.06225774829855,0.05712364200007869
case0336,scar,0.4007615421227987,0.2505952380952381,4.0,1.1521498894036912,ok,0.519753086419753,0.32610379550735863,810,1291,voxel,4.0,1.1521498894036912,0.4007615421227987,4.0,0.05712364200007869
case0336,edema_inclusive,0.7215615885124523,0.5644085644085645,2.23606797749979,0.5209235840066805,ok,0.8521462639109698,0.6256809338521401,1887,2570,voxel,2.23606797749979,0.5209235840066805,0.7215615885124523,2.23606797749979,0.05712364200007869
case0336,myocardial_ring,0.8157317455343153,0.6888065625826938,1.0,0.2603470611719428,ok,0.8874872144561882,0.7547115105827776,2933,3449,voxel,1.0,0.2603470611719428,0.8157317455343153,1.0,0.05712364200007869
case0341,normal_myocardium,0.7590203776406805,0.6116300090388671,2.449489742783178,0.4546784022353644,ok,0.7914230019493177,0.7291666666666666,2565,2784,voxel,2.449489742783178,0.4546784022353644,0.7590203776406805,2.449489742783178,0.05778280399954383
case0341,edema,0.8083454633672974,0.6783387622149837,2.449489742783178,0.41406674149000083,ok,0.9509132420091324,0.7029535864978903,876,1185,voxel,2.449489742783178,0.41406674149000083,0.8083454633672974,2.449489742783178,0.05778280399954383
case0341,scar,0.35686777920410784,0.2171875,4.483179928995195,1.4760217150328245,ok,0.28252032520325204,0.4843205574912892,492,287,voxel,4.483179928995195,1.4760217150328245,0.35686777920410784,4.483179928995195,0.05778280399954383
case0341,edema_inclusive,0.8528169014084507,0.7434008594229589,1.0,0.2521151865333234,ok,0.8852339181286549,0.8226902173913043,1368,1472,voxel,1.0,0.2521151865333234,0.8528169014084507,1.0,0.05778280399954383
case0341,myocardial_ring,0.8154841861033093,0.6884536082474226,1.4142135623730951,0.32496652618222266,ok,0.8489702517162472,0.7845394736842105,3933,4256,voxel,1.4142135623730951,0.32496652618222266,0.8154841861033093,1.4142135623730951,0.05778280399954383
case0346,normal_myocardium,0.7515923566878981,0.6020408163265306,1.4142135623730951,0.41590466343823973,ok,0.872996300863132,0.6598322460391426,811,1073,voxel,1.4142135623730951,0.41590466343823973,0.7515923566878981,1.4142135623730951,0.05738541800019448
case0346,edema,0.6906614785992218,0.5274888558692422,6.082762530298219,1.188005184823454,ok,0.7626208378088077,0.6311111111111111,931,1125,voxel,6.082762530298219,1.188005184823454,0.6906614785992218,6.082762530298219,0.05738541800019448
case0346,scar,0.37957124842370743,0.23424124513618677,22.02271554554524,3.5653129833432486,ok,0.2680320569902048,0.6501079913606912,1123,463,voxel,22.02271554554524,3.5653129833432486,0.37957124842370743,22.02271554554524,0.05738541800019448
case0346,edema_inclusive,0.814936847885777,0.6876737720111215,15.21180761464039,1.6242126380461213,ok,0.7224926971762414,0.9345088161209067,2054,1588,voxel,15.21180761464039,1.6242126380461213,0.814936847885777,15.21180761464039,0.05738541800019448
case0346,myocardial_ring,0.8993847267462902,0.8171654061164091,1.0,0.13214204909381944,ok,0.8673647469458988,0.9338594513340849,2865,2661,voxel,1.0,0.13214204909381944,0.8993847267462902,1.0,0.05738541800019448
case0351,normal_myocardium,0.7745127892813642,0.632003975649149,3.7416573867739413,0.6291576561119624,ok,0.8592905405405405,0.7049611973392461,5920,7216,voxel,3.7416573867739413,0.6291576561119624,0.7745127892813642,3.7416573867739413,0.05921234900051786
case0351,edema,0.4419475655430712,0.28365384615384615,9.0,2.29326121529737,ok,0.46825396825396826,0.41843971631205673,630,705,voxel,9.0,2.29326121529737,0.4419475655430712,9.0,0.05921234900051786
case0351,scar,0.5685342671335668,0.3971693167918924,3.7416573867739413,0.9458420224397166,ok,0.5126296797474064,0.6381246490735542,4434,3562,voxel,3.7416573867739413,0.9458420224397166,0.5685342671335668,3.7416573867739413,0.05921234900051786
case0351,edema_inclusive,0.5862179830671954,0.41464523953911464,3.1622776601683795,0.8242962269152091,ok,0.540086887835703,0.6409655495664401,5064,4267,voxel,3.1622776601683795,0.8242962269152091,0.5862179830671954,3.1622776601683795,0.05921234900051786
case0351,myocardial_ring,0.8770196287888904,0.780975029726516,1.0,0.22107035690957616,ok,0.8969410050983249,0.857963946703823,10984,11483,voxel,1.0,0.22107035690957616,0.8770196287888904,1.0,0.05921234900051786
case0356,normal_myocardium,0.7952162232429153,0.6600489138253489,2.0,0.3944883975951926,ok,0.8076042950184826,0.7832024581768522,5681,5858,voxel,2.0,0.3944883975951926,0.7952162232429153,2.0,0.058792011000150524
case0356,edema,0.43478260869565216,0.2777777777777778,5.0990195135927845,1.4280000931545196,ok,0.8571428571428571,0.2912621359223301,140,412,voxel,5.0990195135927845,1.4280000931545196,0.43478260869565216,5.0990195135927845,0.058792011000150524
case0356,scar,0.40520984081041966,0.2540834845735027,8.774964387392123,2.191528640117178,ok,0.360592401802962,0.4624277456647399,1553,1211,voxel,8.774964387392123,2.191528640117178,0.40520984081041966,8.774964387392123,0.058792011000150524
case0356,edema_inclusive,0.42279855247285886,0.2680688336520076,7.280109889280518,1.7861340691371905,ok,0.41405788541051386,0.4319162045594578,1693,1623,voxel,7.280109889280518,1.7861340691371905,0.42279855247285886,7.280109889280518,0.058792011000150524
case0356,myocardial_ring,0.8601817569841804,0.7546657217103709,1.0,0.22305574001158918,ok,0.86642256577163,0.8540302098649913,7374,7481,voxel,1.0,0.22305574001158918,0.8601817569841804,1.0,0.058792011000150524
case0361,normal_myocardium,0.8655723158828749,0.7630035197497067,1.0,0.2499410716515318,ok,0.8560772268538833,0.8752803947958726,4558,4458,voxel,1.0,0.2499410716515318,0.8655723158828749,1.0,0.05913965299987467
case0361,edema,0.6924686192468619,0.5296,5.610894110794845,0.807273218659842,ok,0.6402321083172147,0.7539863325740319,517,439,voxel,5.610894110794845,0.807273218659842,0.6924686192468619,5.610894110794845,0.05913965299987467
case0361,scar,0.3470394736842105,0.2099502487562189,8.774964387392123,2.1421330568951156,ok,0.5718157181571816,0.24911452184179456,369,847,voxel,8.774964387392123,2.1421330568951156,0.3470394736842105,8.774964387392123,0.05913965299987467
case0361,edema_inclusive,0.5985267034990792,0.42706964520367935,5.920275793944631,1.2056405305225464,ok,0.7336343115124153,0.505443234836703,886,1286,voxel,5.920275793944631,1.2056405305225464,0.5985267034990792,5.920275793944631,0.05913965299987467
