epoch,global_step,lr_start,lr_next,best_val_dice,best_epoch,bad_epochs,early_stop,epoch_compute_seconds,train/loss,train/ce,train/dice_loss,train/dice/background,train/dice/normal_myocardium,train/dice/edema,train/dice/scar,train/mean_dice,train/iou/background,train/iou/normal_myocardium,train/iou/edema,train/iou/scar,train/mean_iou,train/pixel_accuracy,train/seconds,train/samples_per_second,train/samples,train/gpu_peak_allocated_mb,train/gpu_peak_reserved_mb,train/grad_norm,train/amp_skipped_steps,train/optimizer_updates,train/amp_scale,val/loss,val/ce,val/dice_loss,val/dice/background,val/dice/normal_myocardium,val/dice/edema,val/dice/scar,val/mean_dice,val/iou/background,val/iou/normal_myocardium,val/iou/edema,val/iou/scar,val/mean_iou,val/pixel_accuracy,val/seconds,val/samples_per_second,val/samples,val/gpu_peak_allocated_mb,val/gpu_peak_reserved_mb,val/avg_pathology_dice,val/patient_dice/scar,val/defined_cases/scar,val/undefined_cases/scar,val/patient_dice/edema,val/defined_cases/edema,val/undefined_cases/edema,checkpoint_seconds,epoch_seconds
144,14256,0.00016750270029160667,0.00016654218721458107,0.5638474185530661,65,79,False,33.98049806000017,0.09575477147094802,0.04735247793646367,0.14415706542092735,0.9933613723358617,0.8640262375554622,0.8608915947151881,0.7236728561250714,0.8161968961319072,0.9868103061382754,0.7606040439667698,0.7557591452412633,0.5669963689152618,0.6944531860410983,0.9821252085561233,26.853054189999966,58.76426528002333,1578,3125.45458984375,3196.0,0.46100518047207534,0,99,1.0,0.1993651641201852,0.12677529533653695,0.27195502968911595,0.9906858626810647,0.7751482597818846,0.7411312416817739,0.42736512323377235,0.6478815415658102,0.981543630521858,0.6328506825192166,0.588727964519416,0.271751014521917,0.49777655385351655,0.9700320481043782,1.9588106890005292,201.1424596631316,394,1129.69140625,3196.0,0.5557878191137252,0.39785962933680835,61,0,0.713716008890642,61,0,1.5400445609993767,35.526211936000436
145,14355,0.00016654218721458107,0.0001655810582222278,0.5638474185530661,65,80,False,33.81366263600012,0.09498569171011674,0.04717049149014953,0.14280089167512114,0.9933835576274799,0.8638505962193925,0.8625881332031674,0.7233144718190232,0.816584400413861,0.9868540943819164,0.7603318659895224,0.758377996910107,0.5665564901088858,0.6950887843361717,0.9821639647199778,26.73716771999989,59.01896627665717,1578,3125.45458984375,3196.0,0.5034892053315134,0,99,1.0,0.2007973072341251,0.13402320569390572,0.26757141070317497,0.9906654372498481,0.7823385494343091,0.7446978805879081,0.41306286998528746,0.6466997666691682,0.9815035309506933,0.6424926641726704,0.5932419527314108,0.2602893726366198,0.4986746631802336,0.9704710674769987,1.9471227999993062,202.34984665586597,394,1129.69140625,3196.0,0.5464080042231277,0.3826116233414291,61,0,0.7102043851048263,61,0,1.2880281469997499,35.10757548000038
146,14454,0.0001655810582222278,0.00016461930894206406,0.5638474185530661,65,81,False,33.82259002899991,0.09569694268008451,0.04761570110841547,0.14377818397318304,0.9933758656075643,0.8640209107514014,0.8603350946449145,0.7233003364061649,0.8158854472674936,0.9868389120305885,0.7605957881873636,0.7549018054362742,0.5665391454479721,0.6940122463572033,0.9821186331590621,26.712897810999493,59.072587750110415,1578,3125.45458984375,3196.0,0.5786457143046639,0,99,1.0,0.20592384244584797,0.1334764076973581,0.278371278328944,0.9905999899634248,0.7722222097237564,0.7450586384439359,0.3929632194973057,0.6367480225549994,0.9813750546005352,0.6289592594357082,0.5936999618214039,0.24452658723491297,0.48906193616400834,0.9698762070709074,1.9278327459996945,204.37457596752662,394,1129.69140625,3196.0,0.5401385329681603,0.36464651368025824,61,0,0.7156305522560624,61,0,1.502593842999886,35.33119501500005
147,14553,0.00016461930894206406,0.00016365693494196175,0.5638474185530661,65,82,False,33.726068026000576,0.09541831466786006,0.047493856707151096,0.14334277277965812,0.9933970428507741,0.8640790056636377,0.8612598119937754,0.7241576242147344,0.8164988139573826,0.9868807117993654,0.7606858311201983,0.7563268786550172,0.567591763652641,0.6948681578092856,0.9821820664012991,26.56624451100015,59.39868540119043,1578,3125.45458984375,3196.0,0.5033016635311974,0,99,1.0,0.20494301791118485,0.1303101837029917,0.279575849169402,0.9905479285223516,0.7759674134419552,0.7419710395504646,0.3947086453645625,0.6375490327856608,0.9812728672421023,0.6339434276206323,0.5897885206754969,0.24587975523869998,0.48987056784494304,0.9700692268797588,1.9469955269996717,202.3630740473018,394,1129.69140625,3196.0,0.5399387405440117,0.3673694348333592,61,0,0.7125080462546641,61,0,1.5034280139998373,35.235385080000015
148,14652,0.00016365693494196175,0.00016269393172893827,0.5638474185530661,65,83,False,33.628912823000064,0.0948786740539494,0.04649527851581876,0.14326206981871367,0.9934510569473832,0.8643573469421252,0.8601823296961804,0.7247276452509879,0.8164224406297644,0.9869873331091971,0.7611173678751177,0.7546666033584983,0.568292445572242,0.6946921389352859,0.9822000520462016,26.55173213499984,59.43115093120118,1578,3125.45458984375,3196.0,0.4692938905773741,0,99,1.0,0.20659787703286572,0.13645440147159063,0.27674135452297133,0.9904831859476717,0.7740670016296718,0.7442656304481453,0.3805000750863493,0.6329442357213888,0.9811458037749236,0.6314105278662567,0.5926935253940355,0.23494911560841042,0.4863510562895676,0.9702005918861041,1.9420092930004103,202.88265427982006,394,1129.69140625,3196.0,0.5349185035288624,0.35658793288675306,61,0,0.7132490741709717,61,0,1.52929973099981,35.1636740670001
149,14751,0.00016269393172893827,0.00016173029474791554,0.5638474185530661,65,84,False,33.401232559000164,0.094300488272094,0.046934657974501526,0.14166631881048472,0.9934262413592789,0.8652483075249027,0.8637289703667498,0.7220441641567151,0.8170071473494559,0.9869383468736592,0.7625001251486487,0.7601434409935913,0.5649993089786705,0.6958809583736368,0.9822651871559134,26.37444375599989,59.83064570379888,1578,3125.45458984375,3196.0,0.5009781167362676,0,99,1.0,0.20807745024032398,0.14387864940965236,0.2722762516761189,0.9905116953193197,0.7752315608919382,0.7420790859932435,0.4004690302110636,0.639259892365415,0.9812017541229829,0.6329617388381603,0.5899250721808554,0.2503665373005606,0.4910844494398588,0.9700349914240958,1.9223504810006489,204.95742264173887,394,1129.69140625,3196.0,0.5415770602943173,0.37082882366274256,61,0,0.712325296925892,61,0,1.5610370539998257,34.96817623000061
150,14850,0.00016173029474791554,0.00016076601938044396,0.5638474185530661,65,85,False,33.446741810000276,0.09365350706797891,0.0459735257166269,0.14133348807938048,0.9935098744273987,0.8650073657603593,0.8642719920159464,0.7293370918575195,0.8195388165446085,0.9871034490896589,0.7621259730375685,0.7609850122038035,0.5739815707091831,0.6990308519835183,0.98244009271774,26.380391544000304,59.817156139173555,1578,3125.45458984375,3196.0,0.4511238688772375,0,99,1.0,0.20513519659865326,0.13648851408722437,0.2737818811145531,0.9904964254929274,0.7770609839697463,0.7398593594684778,0.3974311613764883,0.6381171682715708,0.9811717863174222,0.635404524497175,0.5871244333143705,0.24799631179516277,0.49017508986890274,0.9698771365402918,1.9606543070003681,200.95332389460637,394,1129.69140625,3196.0,0.545553383204221,0.37378474325666367,61,0,0.7173220231517782,61,0,1.5364723410002625,34.9893552020003
151,14949,0.00016076601938044396,0.00015980110094339302,0.5638474185530661,65,86,False,33.76576792200012,0.09274778210089385,0.045249583933818775,0.14024597965416952,0.9934728319098245,0.8673679032898844,0.8646054974947348,0.7370337269696831,0.8230023759181008,0.987030319106914,0.7657984493016512,0.7615022757173561,0.5835735622624904,0.7036247624271659,0.9826341056098503,26.681382190000477,59.14236334395732,1578,3125.45458984375,3196.0,0.5312376562694107,0,99,1.0,0.2035027279466542,0.13534959991873824,0.2716558520412687,0.990510741819633,0.7777991406176643,0.7411490098637151,0.402481812822318,0.6404766544345658,0.981199882805149,0.6363922383516741,0.588750388783884,0.251941928456776,0.492361518530778,0.970053425900222,1.9500089270004537,202.0503570750619,394,1129.69140625,3196.0,0.5364039017813009,0.3648642419342918,61,0,0.7079435616283102,61,0,1.4910993579997012,35.2626968630002
152,15048,0.00015980110094339302,0.00015883553468760457,0.5638474185530661,65,87,False,33.636598207000134,0.09012195423566494,0.044845153094848905,0.13539875624524322,0.9935815692401825,0.8683149958915884,0.8650631923518828,0.7407208309027464,0.8246996730487393,0.9872450055292177,0.767276223277062,0.7622126505391235,0.5882101833176125,0.705899685711266,0.98282483080343,26.50730019599996,59.53077032862537,1578,3125.45458984375,3196.0,0.4568182791423316,0,99,1.0,0.20483074847816815,0.13706569222326812,0.27259580579203396,0.9906726240318409,0.7776770373862704,0.7358250831846009,0.3966559545980624,0.6367193583896446,0.9815176399843268,0.6362287719142087,0.5820595499855575,0.24739291341467884,0.4885604117714817,0.970265035096764,1.9677291440002591,200.23080981512774,394,1129.69140625,3196.0,0.5387134331699559,0.3663801345665339,61,0,0.7110467317733778,61,0,1.454071211000155,35.096141299999545
153,15147,0.00015883553468760457,0.00015786931579650956,0.5638474185530661,65,88,False,33.67579250900053,0.09507439082490779,0.04779647541420088,0.1423523060986902,0.9934901022432291,0.864796301129608,0.8648026542165751,0.7253870151274354,0.8183286568245395,0.9870644138298498,0.7617983468430745,0.761808206677717,0.5691037387320822,0.6975700974176245,0.9823894234815629,26.538981138000054,59.45970539692377,1578,3125.45458984375,3196.0,0.6433714601126584,0,99,1.0,0.2006933504554826,0.12883702763899935,0.27254967542771763,0.9905490636245089,0.7745389814480016,0.7409691147193659,0.3997158232734026,0.6384079731469233,0.9812750951335477,0.6320388569872217,0.5885233820568319,0.2497780263571853,0.490113421800413,0.9698577725947811,1.9820711479997044,198.78196622640044,394,1129.69140625,3196.0,0.5409083055447901,0.3716159372038707,61,0,0.7102006738857095,61,0,1.5336091210001541,35.21533623899995
154,15246,0.00015786931579650956,0.00015690243938470575,0.5638474185530661,65,89,False,33.75616487299976,0.09394309249516525,0.046003635458091066,0.14188254946613796,0.993486226045607,0.8636189066064981,0.8641128621304512,0.7284712219684993,0.8187343302351495,0.9870567614215519,0.7599729629674922,0.7607383104550045,0.5729097402705048,0.6978736712310004,0.9823593700491128,26.590597401000196,59.34428535782517,1578,3125.45458984375,3196.0,0.4893930196160018,0,99,1.0,0.20682910538566898,0.13558526378748986,0.27807295133317184,0.9904493509452796,0.775641334112444,0.7392493872319374,0.40094968727005154,0.6386134695381444,0.9810794058452382,0.6335082649577769,0.5863565559638045,0.2507423838250203,0.4902024015822006,0.9700543553696066,1.949087879000217,202.14583664749995,394,1129.69140625,3196.0,0.539784452320818,0.37010343205497215,61,0,0.7094654725866637,61,0,2.50942093499998,36.271475100000316
155,15345,0.00015690243938470575,0.00015593490049649583,0.5638474185530661,65,90,False,33.960827138999775,0.09287975319626969,0.04622283290377588,0.1395366735029281,0.9935337570444673,0.8651147197591228,0.8655835740608009,0.729523258303512,0.8200738507078119,0.9871506014219726,0.7622926606075144,0.7630210161530165,0.5742122105512675,0.699841962437266,0.9825181852275428,26.803665950000322,58.87254388797444,1578,3125.45458984375,3196.0,0.5518546002079742,0,99,1.0,0.20381391978808466,0.1303614018683506,0.27726643785909955,0.990517987377944,0.7695395996356945,0.7421653142184101,0.41103200876891904,0.6409123075410079,0.9812141028695952,0.6254078549848943,0.5900340661676423,0.25867859581643604,0.4913735056563242,0.9697189718333598,1.9688323529999252,200.1186131463449,394,1129.69140625,3196.0,0.5458569679285064,0.3801093370922508,61,0,0.7116045987647618,61,0,1.3609505449994685,35.32777215399983
156,15444,0.00015593490049649583,0.0001549666941043839,0.5638474185530661,65,91,False,33.635428296999635,0.09283111957391707,0.04600591622340211,0.13965632240506332,0.9935049190845116,0.866072083325958,0.8645519161601598,0.7320946195594163,0.8209062063485114,0.987093665853626,0.7637805460035413,0.761419151139374,0.5774047739311756,0.700868157024697,0.9825305624455403,26.539684293999926,59.458130041010065,1578,3125.45458984375,3196.0,0.5585938443740209,0,99,1.0,0.2091391296858715,0.13494279564637218,0.28333545646389124,0.9903243903815074,0.7691049664873506,0.7321618936421719,0.402903073389959,0.6347233111731605,0.9808342213552161,0.6248339180413526,0.5774884742544015,0.25227214871995984,0.4848648470052381,0.9690684981757615,1.9405101419997663,203.03939230844145,394,1129.69140625,3196.0,0.543488996721543,0.3849962420660301,61,0,0.7019817513770559,61,0,1.2456559989996094,34.886395859000004
157,15543,0.0001549666941043839,0.0001539978151075291,0.5638474185530661,65,92,False,33.88500810900041,0.09270021957740736,0.04594742705046904,0.13945301217044714,0.9935013581275043,0.8658377653112292,0.8656436609159056,0.7312171712517632,0.820899532492966,0.9870866355857061,0.7634161487918232,0.7631144033759677,0.5763138928772955,0.700948148348362,0.9825550074510853,26.792144877000283,58.89786007221222,1578,3125.45458984375,3196.0,0.5194101855911389,0,99,1.0,0.2096584501302787,0.14290927902696096,0.27640761964514776,0.9904660639086269,0.7739850903954674,0.7381808968837091,0.39241523570913645,0.634860407662771,0.981112202868017,0.6313015317612463,0.5850132519476348,0.2441023605260643,0.4868057147449818,0.9698794602137532,1.9106470540000373,206.21286342505846,394,1129.69140625,3196.0,0.5330599272125851,0.3595556901139784,61,0,0.7065641643111918,61,0,1.3943646770003397,35.28526070299995
158,15642,0.0001539978151075291,0.00015302825833015527,0.5638474185530661,65,93,False,33.709250926000095,0.0909069257166298,0.044744784340583474,0.13706906744206965,0.9935513588303839,0.8663525923755961,0.8689674873035417,0.7383985605983652,0.824572880092501,0.9871853547099593,0.7642169748273557,0.768295762985508,0.5852867138044645,0.7059331505391094,0.98276348621673,26.640963311000633,59.2320923826508,1578,3125.45458984375,3196.0,0.40928004320823785,0,99,1.0,0.20468279220126,0.13546506202009123,0.2739005262022696,0.9906052635756347,0.7739898698940441,0.7443373969190764,0.3966342632470219,0.6383205100200474,0.9813854063522369,0.6313078912546614,0.5927845546190136,0.24737603789030524,0.4904894945879934,0.9702498537634835,1.9294945259998713,204.19855806319416,394,1129.69140625,3196.0,0.5430516806956805,0.3696422426500004,61,0,0.7164611187413606,61,0,1.4884055820002686,35.203590683000584
159,15741,0.00015302825833015527,0.00015205801851991417,0.5638474185530661,65,94,False,33.9419025240004,0.08725759817620193,0.04307394226864263,0.1314412544095471,0.9936829792353843,0.8703317315399306,0.8731107675413247,0.7453912610224303,0.8296112533678951,0.9874452669799504,0.7704312459146447,0.7747973291362006,0.5941224844566914,0.7131170198358455,0.9832347874707897,26.832917745000486,58.8083642262129,1578,3125.45458984375,3196.0,0.33464364135506175,0,99,1.0,0.2057139095921202,0.13816731468523819,0.27326050499066484,0.9905970912271274,0.7754605859952387,0.7436964163315873,0.38502150958154086,0.6347261706361224,0.9813693646191218,0.6332671510010077,0.5919718975567914,0.2384065867538443,0.4878818784372145,0.970466110306948,1.9685460649998276,200.14771663473087,394,1129.69140625,3196.0,0.5399540570927501,0.36402041884421515,61,0,0.7158876953412852,61,0,1.2982359929992526,35.24607661200025
160,15840,0.00015205801851991417,0.00015108709034620152,0.5638474185530661,65,95,False,33.78656654400038,0.08833775821369713,0.04367928865574612,0.13299622786135729,0.9936499412640587,0.8707448121476961,0.86982722894924,0.7437969355228943,0.8281229922066101,0.9873800201414655,0.7710788681907578,0.7696409356425497,0.59209928438799,0.7109396960737658,0.9831242047637436,26.583091593000063,59.361041377727624,1578,3125.45458984375,3196.0,0.4652762542469333,0,99,1.0,0.20559965875850716,0.1305642939234143,0.2806350255224305,0.9905419464202619,0.770611859201512,0.7380750512629931,0.4105857772962934,0.6397575625869328,0.9812611261137638,0.6268255188316679,0.584880306869036,0.25832521908471273,0.4900103482618056,0.9698961906626745,1.981686119999722,198.82058819691147,394,1129.69140625,3196.0,0.5467743101035448,0.3848316696150515,61,0,0.7087169505920382,61,0,1.4271978100005072,35.21905879299993
161,15939,0.00015108709034620152,0.00015011546839842338,0.5638474185530661,65,96,False,33.810478850000436,0.08859234095488513,0.04408538501582218,0.1330992970214295,0.9936865892995272,0.8701971676603869,0.8693537461416229,0.7457092022120612,0.828420038671357,0.9874523967715424,0.7702203807175535,0.768899859858835,0.5945265671463031,0.7112156025742307,0.983159247762199,26.705248681999365,59.08950778891824,1578,3125.45458984375,3196.0,0.39905593566822284,0,99,1.0,0.20331852054837996,0.13072724685753662,0.2759097965840761,0.9905401147228551,0.7750887862398738,0.7439022148699568,0.4121798134011874,0.643723604837006,0.9812575310517708,0.63277140214969,0.5922327255699611,0.2595884703318305,0.49486419935049386,0.9702317291104854,1.9463555789998281,202.4296096001453,394,1129.69140625,3196.0,0.5509918743298619,0.3879703527367979,61,0,0.7140133959229258,61,0,1.5386942850000196,35.35504137500084
162,16038,0.00015011546839842338,0.00014914314718421148,0.5638474185530661,65,97,False,33.59786784000062,0.08851447027219113,0.04377612092441328,0.13325281902033415,0.993728079485528,0.8709368807950025,0.869075051906935,0.7476182882388032,0.8292100736469136,0.9875343425835328,0.7713801522524725,0.7684639492411461,0.596957206591147,0.712267102694922,0.9832673163468394,26.50258447899978,59.54136289049024,1578,3125.45458984375,3196.0,0.4949723436976924,0,99,1.0,0.2073827542478058,0.14014963385871218,0.2746158802721101,0.9906128821991792,0.7774537414068435,0.7526005244755245,0.39855819964666406,0.6428708218430107,0.9814003613969777,0.6359299175325255,0.6033356107986896,0.24887460759343719,0.4960467119748841,0.9705581277760152,1.9567796250003084,201.35123800664977,394,1129.69140625,3196.0,0.5467686796692217,0.37194565061590384,61,0,0.7215917087225395,61,0,1.5786508969995339,35.1822932820005
163,16137,0.00014914314718421148,0.00014817012112758568,0.5638474185530661,65,98,False,33.439128580000215,0.08871438640378727,0.044070935171895455,0.13335783778676819,0.9936773355003764,0.8704267888169326,0.8692273909055902,0.7453019451141524,0.8283187082788918,0.9874341208388316,0.7705802334895001,0.7687021987574668,0.5940090065589205,0.7110971462686292,0.9831535619776814,26.395926383000187,59.78195184755031,1578,3125.45458984375,3196.0,0.4596674791490189,0,99,1.0,0.20505550276809537,0.1368212738466747,0.273289733883088,0.9906356497874875,0.7776108088825471,0.7485792713782797,0.38488766347479414,0.6370259145785403,0.9814450545820429,0.6361401217657122,0.5981835319307391,0.2383039586601458,0.49087587078553246,0.9705296240482234,1.9518960529994729,201.8550113847207,394,1129.69140625,3196.0,0.5389478930517494,0.35769312617676313,61,0,0.7202026599267357,61,0,1.547569878000104,34.992506575000334
164,16236,0.00014817012112758568,0.00014719638456706116,0.5638474185530661,65,99,False,33.662955652000164,0.08926761742440467,0.04419992292354164,0.13433531183555855,0.9936695967065435,0.8701536954196921,0.8699063024038305,0.7392053277585013,0.826421775194008,0.9874188372472129,0.7701522692884489,0.769764758669316,0.5863011194711888,0.7087393824763178,0.9830569423196887,26.671433909999905,59.16442307994402,1578,3125.45458984375,3196.0,0.4963168762247972,0,99,1.0,0.20200003963436572,0.13516180429059238,0.2688382791383617,0.9905964415040706,0.7777739678272538,0.7407230694106377,0.40810727391199975,0.6422014370499637,0.9813680892705763,0.6363585354540422,0.5882130065417518,0.2563660648886208,0.4936458689614716,0.9702997352871193,1.9065567449997616,206.6552705726308,394,1129.69140625,3196.0,0.5484619375900985,0.3852546723126952,61,0,0.7116692028675018,61,0,1.5406806240007427,35.20893400099976
165,16335,0.00014719638456706116,0.00014622193175369862,0.5638474185530661,65,100,False,33.75195597900074,0.08911282885512774,0.04463000362325833,0.13359565470079657,0.9936172294074715,0.8682532936676584,0.8682430203372581,0.7399213332220826,0.8254725490756664,0.9873154215691302,0.7671798723244461,0.7671638310514244,0.5872024919794075,0.7071820651184261,0.9829260532393655,26.719282257000486,59.058472634928734,1578,3125.45458984375,3196.0,0.4895833316776488,0,99,1.0,0.20360172097453005,0.1340835155342436,0.27311992599879426,0.9905818788309203,0.7766669631880151,0.7421091068429124,0.40381407564267885,0.6408633818912022,0.981339504469819,0.6348777804709786,0.5899630173650018,0.25298686668050163,0.49260922150549397,0.9703637137630869,1.9534830359998523,201.69102712393854,394,1129.69140625,3196.0,0.5456055823259665,0.37656480289496486,61,0,0.7146463617569679,61,0,1.5153646279995883,35.27335665800001
166,16434,0.00014622193175369862,0.00014524675684909538,0.5638474185530661,65,101,False,33.318665839999994,0.08811201816200455,0.04376039109151475,0.13246364543079878,0.9937082365573189,0.8707680986993743,0.8721992106352705,0.7432862635021323,0.8287511909455924,0.9874951506685177,0.771115390644244,0.7733628304397313,0.5914523267434608,0.711976849275812,0.9832448439604127,26.278342882999823,60.049448590643486,1578,3125.45458984375,3196.0,0.47858378531956913,0,99,1.0,0.2049637584365564,0.13431913549373597,0.27560838277872446,0.9905391405615424,0.7774656177485992,0.7456990766211172,0.41749281841940433,0.6468858375963736,0.9812556190762651,0.63594580981586,0.5945136950169224,0.2638173294116844,0.4980922780814889,0.9699273278870558,1.9277960509998593,204.37846617418387,394,1129.69140625,3196.0,0.5530374852128424,0.3885857629863199,61,0,0.7174892074393648,61,0,1.5069003990001875,34.831462131999615
167,16533,0.00014524675684909538,0.0001442708539233147,0.5638474185530661,65,102,False,33.72448617600003,0.08963206942997051,0.044463157299693544,0.13480098086618197,0.9936581868869091,0.870378615782616,0.8684742997106608,0.7428631925655805,0.8272387026862859,0.9873963040580164,0.7705047265775916,0.7675250323422488,0.5909167468269623,0.7096488352489342,0.9830721044117355,26.63472557499972,59.24596427909757,1578,3125.45458984375,3196.0,0.5002081187987568,0,99,1.0,0.20976480092796576,0.14516586526698871,0.27436373447101126,0.9903557299378368,0.7725642045146482,0.7363424620213578,0.39930527412725064,0.6360706468877523,0.980895706838272,0.6294131288628106,0.5827072920399128,0.24945748097566622,0.4871926339594632,0.9698535899825508,1.937340440999833,203.3715869765576,394,1129.69140625,3196.0,0.5400587093286943,0.37928159700808534,61,0,0.7008358216493032,61,0,1.5151513359996898,35.245505467999465
168,16632,0.0001442708539233147,0.00014329421695275142,0.5638474185530661,65,103,False,33.60677485299948,0.08611180335849863,0.04320467322007181,0.1290189343751308,0.9937669697126671,0.8726033276945995,0.8729303698518048,0.7498735737353257,0.8318024237605766,0.9876111594437461,0.7739984950551813,0.7745132567692609,0.5998381907467685,0.7161166475237369,0.9834535934777012,26.49541873599992,59.5574659801823,1578,3125.45458984375,3196.0,0.43915369504629964,0,99,1.0,0.20259813790393966,0.13130357165627068,0.27389270180675584,0.9905486919401608,0.77719824772257,0.7423156269943749,0.40711441589894853,0.6422094302052979,0.981274365619468,0.6355881043473012,0.5902240998831707,0.2555829621175864,0.49379838878268617,0.9704970926197652,1.9385302259997843,203.24676639839188,394,1129.69140625,3196.0,0.5492104763124905,0.3851256891146184,61,0,0.7132952635103627,61,0,1.5496037149996482,35.161948539999685
169,16731,0.00014329421695275142,0.00014231683981793145,0.5638474185530661,65,104,False,33.89268814500065,0.08709813977375683,0.04314511465746791,0.13105116533386996,0.9937622888167159,0.8721996199118836,0.8728045976595641,0.7506919425690616,0.8318987200468365,0.9876019133173832,0.7733634739897298,0.7743152570063087,0.6008861770352903,0.7161883026771095,0.9834551406299509,26.78573080500064,58.91196366781236,1578,3125.45458984375,3196.0,0.5506494745160594,0,99,1.0,0.20866896718891745,0.14123324369113457,0.27610468645083724,0.9905305476104799,0.7734582457520705,0.7365283468785608,0.4062997784298461,0.6387621236868258,0.9812387539472247,0.6306008279565882,0.5829401435789625,0.2549411570198247,0.4894940428517918,0.9704084832051079,1.9368426419996467,203.42385667078466,394,1129.69140625,3196.0,0.5446462014470064,0.38231871338241225,61,0,0.7069736895116004,61,0,1.5421047029994952,35.440781598000285
170,16830,0.00014231683981793145,0.0001413387163012419,0.5638474185530661,65,105,False,33.79258349100019,0.0851254191329875,0.042689729911595094,0.12756110827883538,0.9937696027210922,0.872440053416713,0.8730556913062448,0.7510101556509918,0.8321686334579832,0.9876163604364242,0.7737416144129331,0.7747105909059575,0.6012940449827511,0.7165820834338805,0.9834872440391318,26.64707855099914,59.21849920545352,1578,3125.45458984375,3196.0,0.3507179024845663,0,99,1.0,0.20895975525609128,0.13808836330314578,0.27983114327573533,0.9906606723138309,0.7776633781144182,0.745027242065208,0.39127088497130497,0.6379871683836437,0.9814941765767143,0.6362104875126716,0.5936600913084675,0.24321738278748428,0.4910293205362078,0.9703971746609296,1.9673363309993874,200.2707893875227,394,1129.69140625,3196.0,0.5394711601984619,0.36518744142577475,61,0,0.7137548789711489,61,0,1.5350661769989529,35.33361732400044
171,16929,0.0001413387163012419,0.00014035984008458998,0.5638474185530661,65,106,False,33.67286279200016,0.08399461088902747,0.04183194758925299,0.12615727433989105,0.9938107841241545,0.8748027872732054,0.8751679820167616,0.7571980920083783,0.8357229537661152,0.9876977097782587,0.7774661875967633,0.778043270483969,0.6092669210912435,0.7215921263906586,0.9837345176474375,26.50660394999977,59.53233401670883,1578,3125.45458984375,3196.0,0.38112293650405576,0,99,1.0,0.21090882653512324,0.13641655687148196,0.28540109627440496,0.9905169345799366,0.7729015705717158,0.7420292363499996,0.3939635541840416,0.6362981203685857,0.981212036645474,0.6298611032627737,0.5898620681747825,0.24530175215537253,0.48834164119764295,0.9698311278057582,1.983425652000733,198.64621575432483,394,1129.69140625,3196.0,0.5423435621317296,0.37260646154811045,61,0,0.7120806627153489,61,0,1.5388859689992387,35.21771282199916
172,17028,0.00014035984008458998,0.00013938020474698736,0.5638474185530661,65,107,False,33.716653321000194,0.08678371061692522,0.042675003008055296,0.13089241805109839,0.9937841279850396,0.8721002342926069,0.8749327595481442,0.7512125638895124,0.8327485192434212,0.9876450527409928,0.773207212917227,0.777671527611762,0.6015535888391563,0.7174774431227151,0.983519386127119,26.55564873000003,59.42238564924707,1578,3125.45458984375,3196.0,0.5064762445411297,0,99,1.0,0.20432631815145463,0.1317271321331184,0.27692550466145355,0.9905709367021233,0.7783165075658723,0.7376986371348817,0.40971031906472977,0.6419084879218279,0.9813180269110315,0.6370852290187907,0.5844077007573568,0.25763250807473875,0.49304181261696217,0.9701208124305997,1.9968471650008723,197.31104458353872,394,1129.69140625,3196.0,0.5475098758351256,0.3854188714462958,61,0,0.7096008802239554,61,0,1.5251838660005888,35.24719569700028
173,17127,0.00013938020474698736,0.0001383998037620571,0.5638474185530661,65,108,False,33.80111704400042,0.0840186774258529,0.041908040930751914,0.12612931427506893,0.9938659192419739,0.8753127900875812,0.8764956075843702,0.7550464734056436,0.8356182903591983,0.9878066335782908,0.778272200815499,0.7801443532408718,0.6064856697672223,0.7216340746078643,0.9837891321218513,26.673007677998612,59.16093224468355,1578,3125.45458984375,3196.0,0.354467025308898,0,99,1.0,0.20478242741623506,0.14000437643170963,0.2695604749591217,0.9906324947643087,0.7789839858100371,0.74566258156343,0.40558761081055145,0.6434113927280062,0.9814388610944952,0.637980154852289,0.5944673025005011,0.25438061919271715,0.4956093588485024,0.9708005643738102,1.9648976019998372,200.51935510481255,394,1129.69140625,3196.0,0.5450009086031684,0.376285068488209,61,0,0.7137167487181277,61,0,1.5088878769984149,35.31654588799938
174,17226,0.0001383998037620571,0.00013741863049545995,0.5638474185530661,65,109,False,33.83600183899944,0.08481900573381151,0.042430748740454285,0.12720726283104247,0.9938339694395784,0.8741450439863068,0.8751076486996399,0.7540345680638896,0.8344290869166121,0.9877435127540785,0.7764277621349965,0.7779479055822784,0.6051809695010498,0.7198522124061083,0.9836825720106543,26.697777908999342,59.106042659381195,1578,3125.45458984375,3196.0,0.4345799767308765,0,99,1.0,0.20659969157071284,0.13848523795604706,0.2747141445802553,0.9906300801045939,0.7750870993542673,0.7374513499347615,0.39865491788261853,0.6370644557238824,0.9814341210081293,0.6327691535828119,0.584097373116399,0.24895003727459938,0.48860552132460344,0.9702069432602316,1.957316254000034,201.29603440159914,394,1129.69140625,3196.0,0.5390461089875933,0.37395389207649005,61,0,0.7041383258986965,61,0,1.5514395499994862,35.393236627998704
