case,region,dice,iou,hd95,asd,status,precision,recall,prediction_voxels,target_voxels,hd95_unit,hd95_voxel,asd_voxel,official_dice,official_hd95_voxel,inference_seconds
case0236,normal_myocardium,0.830268314742237,0.7097938144329897,1.4142135623730951,0.2907908051453836,ok,0.8322756119673618,0.8282706766917293,3309,3325,voxel,1.4142135623730951,0.2907908051453836,0.830268314742237,1.4142135623730951,0.1808607169998595
case0236,edema,0.8317293671624381,0.7119321018472291,1.0,0.23862748317476126,ok,0.7882808181315644,0.8802469135802469,1809,1620,voxel,1.0,0.23862748317476126,0.8317293671624381,1.0,0.1808607169998595
case0236,scar,0.6166525781910397,0.4457684081882065,2.23606797749979,0.5682250464152185,ok,0.6686526122823098,0.572156862745098,2182,2550,voxel,2.23606797749979,0.5682250464152185,0.6166525781910397,2.23606797749979,0.1808607169998595
case0236,edema_inclusive,0.8347016297022424,0.7162986330178759,1.0,0.38287636817362913,ok,0.8534201954397395,0.8167865707434053,3991,4170,voxel,1.0,0.38287636817362913,0.8347016297022424,1.0,0.1808607169998595
case0236,myocardial_ring,0.9077391010476512,0.8310643564356436,1.0,0.18266869696590363,ok,0.9198630136986301,0.895930620413609,7300,7495,voxel,1.0,0.18266869696590363,0.9077391010476512,1.0,0.1808607169998595
case0241,normal_myocardium,0.824448349931654,0.7013289036544851,1.4142135623730951,0.3295737918074415,ok,0.8116109188773548,0.8376984126984127,2601,2520,voxel,1.4142135623730951,0.3295737918074415,0.824448349931654,1.4142135623730951,0.18228477100001328
case0241,edema,0.830945558739255,0.7107843137254902,1.0,0.34199390028562515,ok,0.7930339666090962,0.8726639214444093,3474,3157,voxel,1.0,0.34199390028562515,0.830945558739255,1.0,0.18228477100001328
case0241,scar,0.5964028776978417,0.424910302409021,3.1622776601683795,0.8262352208117878,ok,0.628030303030303,0.5678082191780822,2640,2920,voxel,3.1622776601683795,0.8262352208117878,0.5964028776978417,3.1622776601683795,0.18228477100001328
case0241,edema_inclusive,0.8530883438602248,0.743813474467172,2.0,0.43143143994035854,ok,0.850507033038927,0.8556853710712523,6114,6077,voxel,2.0,0.43143143994035854,0.8530883438602248,2.0,0.18228477100001328
case0241,myocardial_ring,0.8899029574861368,0.8016442918097617,1.0,0.24299168032580307,ok,0.8838783706253586,0.8960102361288822,8715,8597,voxel,1.0,0.24299168032580307,0.8899029574861368,1.0,0.18228477100001328
case0246,normal_myocardium,0.8265379975874547,0.704358552631579,1.0414213562372718,0.342777135826016,ok,0.820009573958832,0.833171206225681,2089,2056,voxel,1.0414213562372718,0.342777135826016,0.8265379975874547,1.0414213562372718,0.08708896200005256
case0246,edema,0.8201320132013201,0.6951048951048951,2.23606797749979,0.38648460769110415,ok,0.7330383480825958,0.9307116104868914,678,534,voxel,2.23606797749979,0.38648460769110415,0.8201320132013201,2.23606797749979,0.08708896200005256
case0246,scar,0.6566499721758486,0.4888152444076222,3.3166247903554,0.6455865422991316,ok,0.6371490280777538,0.677382319173364,926,871,voxel,3.3166247903554,0.6455865422991316,0.6566499721758486,3.3166247903554,0.08708896200005256
case0246,edema_inclusive,0.8368228647391159,0.7194285714285714,2.0,0.3122207294092283,ok,0.7849127182044888,0.896085409252669,1604,1405,voxel,2.0,0.3122207294092283,0.8368228647391159,2.0,0.08708896200005256
case0246,myocardial_ring,0.898238747553816,0.8152753108348135,1.0,0.12624986271716285,ok,0.8700243704305443,0.9283444091303091,3693,3461,voxel,1.0,0.12624986271716285,0.898238747553816,1.0,0.08708896200005256
case0251,normal_myocardium,0.5933689024390244,0.4218369005689515,3.605551275463989,0.8845832005295868,ok,0.5933689024390244,0.5933689024390244,2624,2624,voxel,3.605551275463989,0.8845832005295868,0.5933689024390244,3.605551275463989,0.18083935900017423
case0251,edema,0.6907496345792441,0.527591706539075,2.23606797749979,0.6381366752485537,ok,0.7552511415525114,0.6363986148518661,2190,2599,voxel,2.23606797749979,0.6381366752485537,0.6907496345792441,2.23606797749979,0.18083935900017423
case0251,scar,0.5884973142932006,0.4169296454427325,2.8284271247461903,0.7637840890251777,ok,0.5156106519742883,0.6853829722306988,4356,3277,voxel,2.8284271247461903,0.7637840890251777,0.5884973142932006,2.8284271247461903,0.18083935900017423
case0251,edema_inclusive,0.7813556593141201,0.6411679217862333,2.23606797749979,0.5674072203257565,ok,0.7413687748243202,0.8259019741320627,6546,5876,voxel,2.23606797749979,0.5674072203257565,0.7813556593141201,2.23606797749979,0.18083935900017423
case0251,myocardial_ring,0.7517826825127334,0.6022850924918389,2.0,0.5580664072166521,ok,0.7243184296619412,0.7814117647058824,9170,8500,voxel,2.0,0.5580664072166521,0.7517826825127334,2.0,0.18083935900017423
case0256,normal_myocardium,0.680804785209353,0.516075845012366,2.0,0.48338152814441715,ok,0.7594015365952285,0.6169513797634691,2473,3044,voxel,2.0,0.48338152814441715,0.680804785209353,2.0,0.15644343200006006
case0256,edema,0.7507163323782235,0.6009174311926605,6.284519990994813,0.8871404783655666,ok,0.6616161616161617,0.8675496688741722,1980,1510,voxel,6.284519990994813,0.8871404783655666,0.7507163323782235,6.284519990994813,0.15644343200006006
case0256,scar,0.4580207216863165,0.29703429101019463,5.4404012678847895,1.3745914268106876,ok,0.3910921293471629,0.5525862068965517,1639,1160,voxel,5.4404012678847895,1.3745914268106876,0.4580207216863165,5.4404012678847895,0.15644343200006006
case0256,edema_inclusive,0.7044045158212753,0.5436917034855179,4.47213595499958,0.8490627449473175,ok,0.612047526941144,0.8295880149812734,3619,2670,voxel,4.47213595499958,0.8490627449473175,0.7044045158212753,4.47213595499958,0.15644343200006006
case0256,myocardial_ring,0.8739623920040658,0.7761396118549722,1.0,0.2349771940803642,ok,0.8468483256730138,0.9028701435071753,6092,5714,voxel,1.0,0.2349771940803642,0.8739623920040658,1.0,0.15644343200006006
case0261,normal_myocardium,0.8421542759584044,0.7273458445040214,1.0,0.3130161441237209,ok,0.7951348182883939,0.8950841306499505,3412,3031,voxel,1.0,0.3130161441237209,0.8421542759584044,1.0,0.2801934860001438
case0261,edema,0.7755532139093783,0.6333907056798623,1.4142135623730951,0.3939173144327432,ok,0.7674661105318039,0.7838125665601704,959,939,voxel,1.4142135623730951,0.3939173144327432,0.7755532139093783,1.4142135623730951,0.2801934860001438
case0261,scar,0.7213287635117321,0.5641237113402062,2.0,0.5674081444192849,ok,0.6968925114620479,0.7475409836065574,1963,1830,voxel,2.0,0.5674081444192849,0.7213287635117321,2.0,0.2801934860001438
case0261,edema_inclusive,0.860305745914602,0.7548566142460684,1.4142135623730951,0.4231484768820931,ok,0.837782340862423,0.8840736728060672,2922,2769,voxel,1.4142135623730951,0.4231484768820931,0.860305745914602,1.4142135623730951,0.2801934860001438
case0261,myocardial_ring,0.9009395088181968,0.8197360527894421,1.0,0.20990038419287319,ok,0.8629617934954216,0.9424137931034483,6334,5800,voxel,1.0,0.20990038419287319,0.9009395088181968,1.0,0.2801934860001438
case0266,normal_myocardium,0.7932851844622292,0.6573924296344226,2.0,0.4284442609106292,ok,0.7285765507350305,0.8706083976006855,2789,2334,voxel,2.0,0.4284442609106292,0.7932851844622292,2.0,0.277641420000009
case0266,edema,0.8101019912578922,0.6808163265306122,1.0,0.2909949073549873,ok,0.8282025819265144,0.7927756653992395,3021,3156,voxel,1.0,0.2909949073549873,0.8101019912578922,1.0,0.277641420000009
case0266,scar,0.4677330391616106,0.3052555795536357,3.1622776601683795,0.9500438757329827,ok,0.46262956901254776,0.47295036252091466,1833,1793,voxel,3.1622776601683795,0.9500438757329827,0.4677330391616106,3.1622776601683795,0.277641420000009
case0266,edema_inclusive,0.840150974191574,0.7243623570800352,1.4142135623730951,0.3415431804208946,ok,0.8483724763081995,0.8320872903616893,4854,4949,voxel,1.4142135623730951,0.3415431804208946,0.840150974191574,1.4142135623730951,0.277641420000009
case0266,myocardial_ring,0.8895886372772344,0.801134306745505,1.0,0.2188367345534906,ok,0.8686379693837498,0.91157490045311,7643,7283,voxel,1.0,0.2188367345534906,0.8895886372772344,1.0,0.277641420000009
case0271,normal_myocardium,0.8527320034692107,0.7432718475960085,1.0,0.2514236575621909,ok,0.8051097281362594,0.9063421828908554,3053,2712,voxel,1.0,0.2514236575621909,0.8527320034692107,1.0,0.18647883599987836
case0271,edema,0.7377972465581978,0.5845314823996034,2.23606797749979,0.5352803764914797,ok,0.7761685319289006,0.7030411449016101,1519,1677,voxel,2.23606797749979,0.5352803764914797,0.7377972465581978,2.23606797749979,0.18647883599987836
case0271,scar,0.34397163120567376,0.20770877944325483,3.0,1.0776832895133155,ok,0.2712022367194781,0.4701130856219709,1073,619,voxel,3.0,1.0776832895133155,0.34397163120567376,3.0,0.18647883599987836
case0271,edema_inclusive,0.8351063829787234,0.7168949771689498,1.0,0.345944291378397,ok,0.7874228395061729,0.8889372822299652,2592,2296,voxel,1.0,0.345944291378397,0.8351063829787234,1.0,0.18647883599987836
case0271,myocardial_ring,0.8900779123251666,0.8019282814614344,1.0,0.20650800647675724,ok,0.8398582816651904,0.946685303514377,5645,5008,voxel,1.0,0.20650800647675724,0.8900779123251666,1.0,0.18647883599987836
case0276,normal_myocardium,0.8223815213062525,0.6983429151166723,1.4142135623730951,0.36425374141727374,ok,0.8094864758918071,0.8356940509915014,2551,2471,voxel,1.4142135623730951,0.36425374141727374,0.8223815213062525,1.4142135623730951,0.18494303100010256
case0276,edema,0.8148596810014133,0.6875638841567291,1.0,0.3229129074004697,ok,0.8369970966403982,0.7938630999213218,2411,2542,voxel,1.0,0.3229129074004697,0.8148596810014133,1.0,0.18494303100010256
case0276,scar,0.5851434700992223,0.41357088703563305,4.236663934044182,0.9975650377375723,ok,0.7225165562913908,0.4916629112212708,1510,2219,voxel,4.236663934044182,0.9975650377375723,0.5851434700992223,4.236663934044182,0.18494303100010256
case0276,edema_inclusive,0.8269983874683253,0.7050274941084054,2.0,0.464130813540038,ok,0.9155827595001275,0.754043268220962,3921,4761,voxel,2.0,0.464130813540038,0.8269983874683253,2.0,0.18494303100010256
case0276,myocardial_ring,0.8794512551079977,0.784839802031779,1.0,0.23558731234211022,ok,0.931087762669963,0.8332411504424779,6472,7232,voxel,1.0,0.23558731234211022,0.8794512551079977,1.0,0.18494303100010256
case0281,normal_myocardium,0.7665236051502146,0.6214335421016005,2.23606797749979,0.4571657829557059,ok,0.7778745644599303,0.7554991539763113,2296,2364,voxel,2.23606797749979,0.4571657829557059,0.7665236051502146,2.23606797749979,0.28838628599987715
case0281,edema,0.7525977995110025,0.6033321082935196,2.23606797749979,0.5505923133045039,ok,0.8044756615485136,0.7070054550674706,6122,6966,voxel,2.23606797749979,0.5505923133045039,0.7525977995110025,2.23606797749979,0.28838628599987715
case0281,scar,0.3816615564315958,0.2358354384698665,3.7416573867739413,1.2194348098036452,ok,0.34458212496704455,0.42768324607329844,3793,3056,voxel,3.7416573867739413,1.2194348098036452,0.3816615564315958,3.7416573867739413,0.28838628599987715
case0281,edema_inclusive,0.8566986005918644,0.7493199964903045,1.4142135623730951,0.31283366714045147,ok,0.8613212304589006,0.8521253242865695,9915,10022,voxel,1.4142135623730951,0.31283366714045147,0.8566986005918644,1.4142135623730951,0.28838628599987715
case0281,myocardial_ring,0.8866121884782697,0.7963192872270504,1.0,0.2231517919539991,ok,0.8929653591024486,0.8803487808816406,12211,12386,voxel,1.0,0.2231517919539991,0.8866121884782697,1.0,0.28838628599987715
case0286,normal_myocardium,0.5078341013824885,0.3403335392217418,9.661748894836846,1.8193455244100314,ok,0.43351691581431945,0.6129032258064516,1271,899,voxel,9.661748894836846,1.8193455244100314,0.5078341013824885,9.661748894836846,0.13762314699988565
case0286,edema,0.7081662798058662,0.548186867036916,2.0,0.44031247096304355,ok,0.8479029813036887,0.6079710144927536,1979,2760,voxel,2.0,0.44031247096304355,0.7081662798058662,2.0,0.13762314699988565
case0286,scar,0.40832666132906326,0.25653923541247486,3.7416573867739413,1.1909276128769386,ok,0.3493150684931507,0.4913294797687861,2190,1557,voxel,3.7416573867739413,1.1909276128769386,0.40832666132906326,3.7416573867739413,0.13762314699988565
case0286,edema_inclusive,0.767617251944379,0.6228724421495506,1.4142135623730951,0.46840831485516043,ok,0.7812425041976493,0.7544591151262451,4169,4317,voxel,1.4142135623730951,0.46840831485516043,0.767617251944379,1.4142135623730951,0.13762314699988565
case0286,myocardial_ring,0.87743993993994,0.7816418659087109,1.0,0.1930925395783152,ok,0.859375,0.8962806748466258,5440,5216,voxel,1.0,0.1930925395783152,0.87743993993994,1.0,0.13762314699988565
case0291,normal_myocardium,0.8141268203187708,0.6865209824018565,1.7320508075688772,0.4425522220598253,ok,0.8153422140560405,0.81291504465308,4354,4367,voxel,1.7320508075688772,0.4425522220598253,0.8141268203187708,1.7320508075688772,0.2763932200000454
case0291,edema,0.7760880964866282,0.6341045415595544,4.58257569495584,1.0240096475085807,ok,0.8096280087527352,0.7452165156092648,2742,2979,voxel,4.58257569495584,1.0240096475085807,0.7760880964866282,4.58257569495584,0.2763932200000454
case0291,scar,0.5395109395109395,0.36940430031723653,4.0,1.0896439754874392,ok,0.4242914979757085,0.7406360424028269,2470,1415,voxel,4.0,1.0896439754874392,0.5395109395109395,4.0,0.2763932200000454
case0291,edema_inclusive,0.823443681032688,0.699876128118917,4.123105625617661,0.9222850269359782,ok,0.758825786646201,0.9000910332271279,5212,4394,voxel,4.123105625617661,0.9222850269359782,0.823443681032688,4.123105625617661,0.2763932200000454
case0291,myocardial_ring,0.8797948382168386,0.7853872381880176,1.0,0.2519288891867872,ok,0.8427765001045369,0.9202145873758704,9566,8761,voxel,1.0,0.2519288891867872,0.8797948382168386,1.0,0.2763932200000454
case0296,normal_myocardium,0.7969204448246364,0.6624004550625711,2.0,0.4869733709301284,ok,0.8120641562064156,0.7823312059119919,2868,2977,voxel,2.0,0.4869733709301284,0.7969204448246364,2.0,0.20971495800017692
case0296,edema,0.8461630551897522,0.733347167462129,1.0,0.21178232363407162,ok,0.8031818181818182,0.8940045535036681,4400,3953,voxel,1.0,0.21178232363407162,0.8461630551897522,1.0,0.20971495800017692
case0296,scar,0.418705035971223,0.26478616924476794,4.0,1.064662907345749,ok,0.48125689084895257,0.3705432937181664,1814,2356,voxel,4.0,1.064662907345749,0.418705035971223,4.0,0.20971495800017692
case0296,edema_inclusive,0.8496366685299049,0.738581146744412,1.4142135623730951,0.3003942962847892,ok,0.8561313163823624,0.8432398161356792,6214,6309,voxel,1.4142135623730951,0.3003942962847892,0.8496366685299049,1.4142135623730951,0.20971495800017692
case0296,myocardial_ring,0.881315331010453,0.7878138991629355,1.0,0.21696397414703386,ok,0.891213389121339,0.8716347189317252,9082,9286,voxel,1.0,0.21696397414703386,0.881315331010453,1.0,0.20971495800017692
case0301,normal_myocardium,0.7874967165747307,0.6494800693240901,1.7320508075688772,0.4164728044089846,ok,0.7433672204314407,0.8371963138788048,4033,3581,voxel,1.7320508075688772,0.4164728044089846,0.7874967165747307,1.7320508075688772,0.2952941240000655
case0301,edema,0.7783078880407125,0.6370736787294975,2.8284271247461903,0.605237281807174,ok,0.8490631505898681,0.7184380504991192,2882,3406,voxel,2.8284271247461903,0.605237281807174,0.7783078880407125,2.8284271247461903,0.2952941240000655
case0301,scar,0.4160681032189412,0.2626805508901579,4.123105625617661,1.275685909497647,ok,0.40476190476190477,0.428024083196497,1932,1827,voxel,4.123105625617661,1.275685909497647,0.4160681032189412,4.123105625617661,0.2952941240000655
case0301,edema_inclusive,0.7984472977008062,0.6645129224652088,2.0,0.4609364009909071,ok,0.8331948483589531,0.7664819415249379,4814,5233,voxel,2.0,0.4609364009909071,0.7984472977008062,2.0,0.2952941240000655
case0301,myocardial_ring,0.8951927976898251,0.810270602706027,1.0,0.2329057578085803,ok,0.8935232282129535,0.8968686181075561,8847,8814,voxel,1.0,0.2329057578085803,0.8951927976898251,1.0,0.2952941240000655
case0306,normal_myocardium,0.7375754760798885,0.5842531272994849,3.0,0.5641635185280236,ok,0.8458806818181818,0.6538567115015097,2816,3643,voxel,3.0,0.5641635185280236,0.7375754760798885,3.0,0.20911147800006802
case0306,edema,0.1328125,0.07112970711297072,23.545617598179046,6.646970046371935,ok,0.07456140350877193,0.6071428571428571,912,112,voxel,23.545617598179046,6.646970046371935,0.1328125,23.545617598179046,0.20911147800006802
case0306,scar,0.7058994478349317,0.5454749607006513,5.385164807134504,0.9226382372635737,ok,0.6568415359653867,0.7628768844221105,3698,3184,voxel,5.385164807134504,0.9226382372635737,0.7058994478349317,5.385164807134504,0.20911147800006802
case0306,edema_inclusive,0.7414621806223122,0.5891457286432161,6.164414002968976,0.9874342488201523,ok,0.6357917570498915,0.8892597087378641,4610,3296,voxel,6.164414002968976,0.9874342488201523,0.7414621806223122,6.164414002968976,0.20911147800006802
case0306,myocardial_ring,0.8955099199443091,0.8107903693432497,1.0,0.21507416074184194,ok,0.8661459736062483,0.9269347168179853,7426,6939,voxel,1.0,0.21507416074184194,0.8955099199443091,1.0,0.20911147800006802
case0311,normal_myocardium,0.821058992371025,0.6964377242439774,2.23606797749979,0.4338935381104557,ok,0.9145212855460205,0.7449287280701754,5943,7296,voxel,2.23606797749979,0.4338935381104557,0.821058992371025,2.23606797749979,0.25915575199996965
case0311,edema,0.720894132257063,0.5635922330097087,3.0,0.8088296590764494,ok,0.7509702457956016,0.693134328358209,3092,3350,voxel,3.0,0.8088296590764494,0.720894132257063,3.0,0.25915575199996965
case0311,scar,0.3550852439741329,0.21586847748391708,9.9498743710662,2.1783139215699427,ok,0.2946341463414634,0.4467455621301775,2050,1352,voxel,9.9498743710662,2.1783139215699427,0.3550852439741329,9.9498743710662,0.25915575199996965
case0311,edema_inclusive,0.8073953677366924,0.6770017035775128,5.830951894845301,1.1282210394225358,ok,0.7728510307273434,0.8451722671203743,5142,4702,voxel,5.830951894845301,1.1282210394225358,0.8073953677366924,5.830951894845301,0.25915575199996965
case0311,myocardial_ring,0.9056015249317679,0.827487926529966,1.0,0.23418682633410604,ok,0.9428958051420839,0.8711451908651442,11085,11998,voxel,1.0,0.23418682633410604,0.9056015249317679,1.0,0.25915575199996965
case0316,normal_myocardium,0.6216530849825378,0.4510135135135135,3.0,0.7135121366780358,ok,0.6984957488554611,0.5600419507079182,1529,1907,voxel,3.0,0.7135121366780358,0.6216530849825378,3.0,0.15661103399997955
case0316,edema,0.8126502681708896,0.684423676012461,1.4142135623730951,0.37436483469537124,ok,0.9465747522619561,0.7119248217757616,2321,3086,voxel,1.4142135623730951,0.37436483469537124,0.8126502681708896,1.4142135623730951,0.15661103399997955
case0316,scar,0.36668175645088275,0.2245011086474501,11.74946442437478,2.386439518880062,ok,0.2870304748405386,0.5075187969924813,2822,1596,voxel,11.74946442437478,2.386439518880062,0.36668175645088275,11.74946442437478,0.15661103399997955
case0316,edema_inclusive,0.748295165394402,0.5978207838672955,8.688931625231321,1.3406002477461023,ok,0.714757923391017,0.7851345578812473,5143,4682,voxel,8.688931625231321,1.3406002477461023,0.748295165394402,8.688931625231321,0.15661103399997955
case0316,myocardial_ring,0.8650931302315059,0.7622591362126245,1.0,0.26228186042577867,ok,0.8597122302158273,0.8705418121110943,6672,6589,voxel,1.0,0.26228186042577867,0.8650931302315059,1.0,0.15661103399997955
case0321,normal_myocardium,0.7556644213104715,0.6072834645669292,4.242640687119285,0.7744449654688997,ok,0.7142581516496238,0.8021668472372697,5183,4615,voxel,4.242640687119285,0.7744449654688997,0.7556644213104715,4.242640687119285,0.20589430099994388
case0321,edema,0.7880164395414233,0.6501873996073532,1.7320508075688772,0.4584752122650085,ok,0.9222784810126582,0.6878776435045317,3950,5296,voxel,1.7320508075688772,0.4584752122650085,0.7880164395414233,1.7320508075688772,0.20589430099994388
case0321,scar,0.1416195856873823,0.07620591811917309,8.07461387956602,2.948004957268725,ok,0.11071849234393404,0.19644723092998956,1698,957,voxel,8.07461387956602,2.948004957268725,0.1416195856873823,8.07461387956602,0.20589430099994388
case0321,edema_inclusive,0.745987732123351,0.5948807290270705,2.0,0.5664664956275883,ok,0.7859419263456091,0.7098992483607868,5648,6253,voxel,2.0,0.5664664956275883,0.745987732123351,2.0,0.20589430099994388
case0321,myocardial_ring,0.8481496843172497,0.7363367208129952,1.4142135623730951,0.35976817038503933,ok,0.8495983750346229,0.8467059256532941,10831,10868,voxel,1.4142135623730951,0.35976817038503933,0.8481496843172497,1.4142135623730951,0.20589430099994388
case0326,normal_myocardium,0.6684914841849149,0.5020557332115121,7.874007874011811,1.1144638333085863,ok,0.8619607843137255,0.5459513164431197,1275,2013,voxel,7.874007874011811,1.1144638333085863,0.6684914841849149,7.874007874011811,0.0911491599999863
case0326,edema,0.6326393552719947,0.462671905697446,10.488088481701515,1.6356869502169025,ok,0.5328054298642534,0.7785123966942149,884,605,voxel,10.488088481701515,1.6356869502169025,0.6326393552719947,10.488088481701515,0.0911491599999863
case0326,scar,0.05579773321708806,0.028699551569506727,54.092513345194085,37.201964605091106,ok,0.02933088909257562,0.5714285714285714,1091,56,voxel,54.092513345194085,37.201964605091106,0.05579773321708806,54.092513345194085,0.0911491599999863
case0326,edema_inclusive,0.456752655538695,0.295968534906588,34.98928352680385,7.752772742858276,ok,0.30481012658227846,0.9107413010590015,1975,661,voxel,34.98928352680385,7.752772742858276,0.456752655538695,34.98928352680385,0.0911491599999863
case0326,myocardial_ring,0.824442943956786,0.7013210798391729,1.4142135623730951,0.24619943654401033,ok,0.7513846153846154,0.9132385938668661,3250,2674,voxel,1.4142135623730951,0.24619943654401033,0.824442943956786,1.4142135623730951,0.0911491599999863
case0331,normal_myocardium,0.7962806424344886,0.6615168539325843,1.7320508075688772,0.46937535560404464,ok,0.7633711507293355,0.8321554770318021,3085,2830,voxel,1.7320508075688772,0.46937535560404464,0.7962806424344886,1.7320508075688772,0.20595990499987238
case0331,edema,0.7369778236204229,0.58350347080441,2.0,0.5479873749555615,ok,0.760915867944622,0.7145,1878,2000,voxel,2.0,0.5479873749555615,0.7369778236204229,2.0,0.20595990499987238
case0331,scar,0.3764523625096824,0.2318702290076336,4.123105625617661,1.1947306448406618,ok,0.3900481540930979,0.36377245508982037,1246,1336,voxel,4.123105625617661,1.1947306448406618,0.3764523625096824,4.123105625617661,0.20595990499987238
case0331,edema_inclusive,0.7681114551083591,0.6235234983664237,2.0,0.572545107903107,ok,0.7941741357234315,0.7437050359712231,3124,3336,voxel,2.0,0.572545107903107,0.7681114551083591,2.0,0.20595990499987238
case0331,myocardial_ring,0.8704646464646465,0.7706395764773215,1.0,0.2932659999131327,ok,0.867450475116766,0.8734998378203049,6209,6166,voxel,1.0,0.2932659999131327,0.8704646464646465,1.0,0.20595990499987238
case0336,normal_myocardium,0.6520484708597807,0.4837328767123288,5.0990195135927845,0.9504827000065372,ok,0.6615925058548009,0.6427758816837316,854,879,voxel,5.0990195135927845,0.9504827000065372,0.6520484708597807,5.0990195135927845,0.10841973900005542
case0336,edema,0.7555391432791728,0.6071216617210683,7.681145747868608,0.8987025399081592,ok,0.7158852344296711,0.7998436278342455,1429,1279,voxel,7.681145747868608,0.8987025399081592,0.7555391432791728,7.681145747868608,0.10841973900005542
case0336,scar,0.5004625346901017,0.3337446020974707,2.8284271247461903,0.8052664655850813,ok,0.6211251435132032,0.4190549961270333,871,1291,voxel,2.8284271247461903,0.8052664655850813,0.5004625346901017,2.8284271247461903,0.10841973900005542
case0336,edema_inclusive,0.7737166324435318,0.6309444072337576,2.0,0.4061481553863516,ok,0.8191304347826087,0.7330739299610894,2300,2570,voxel,2.0,0.4061481553863516,0.7737166324435318,2.0,0.10841973900005542
case0336,myocardial_ring,0.8390125700439194,0.7226715366553613,1.0,0.23458654484954738,ok,0.8782498414711477,0.8031313424180923,3154,3449,voxel,1.0,0.23458654484954738,0.8390125700439194,1.0,0.10841973900005542
case0341,normal_myocardium,0.7707844905320108,0.6270539906103286,2.23606797749979,0.4308553447622825,ok,0.7739949293734154,0.7676005747126436,2761,2784,voxel,2.23606797749979,0.4308553447622825,0.7707844905320108,2.23606797749979,0.1569141130000844
case0341,edema,0.8078541374474053,0.6776470588235294,4.123105625617661,0.6121493223761434,ok,0.9056603773584906,0.7291139240506329,954,1185,voxel,4.123105625617661,0.6121493223761434,0.8078541374474053,4.123105625617661,0.1569141130000844
case0341,scar,0.3741935483870968,0.23015873015873015,5.300109234141953,1.7859544929521205,ok,0.27060653188180406,0.6062717770034843,643,287,voxel,5.300109234141953,1.7859544929521205,0.3741935483870968,5.300109234141953,0.1569141130000844
case0341,edema_inclusive,0.8491365265558813,0.7378255945639864,1.0,0.4025375425599709,ok,0.8159048215403882,0.8851902173913043,1597,1472,voxel,1.0,0.4025375425599709,0.8491365265558813,1.0,0.1569141130000844
case0341,myocardial_ring,0.8202925470164848,0.6953355638653809,1.4142135623730951,0.31500397786761747,ok,0.8106929784304727,0.8301221804511278,4358,4256,voxel,1.4142135623730951,0.31500397786761747,0.8202925470164848,1.4142135623730951,0.1569141130000844
case0346,normal_myocardium,0.8360037700282752,0.7182186234817813,1.0,0.314621105841874,ok,0.8455672068636797,0.8266542404473439,1049,1073,voxel,1.0,0.314621105841874,0.8360037700282752,1.0,0.08585831400000643
case0346,edema,0.7441638875655073,0.5925644916540213,5.385164807134504,0.8668193391148022,ok,0.8018480492813141,0.6942222222222222,974,1125,voxel,5.385164807134504,0.8668193391148022,0.7441638875655073,5.385164807134504,0.08585831400000643
case0346,scar,0.4718792866941015,0.3087971274685817,3.605551275463989,0.9976950403567595,ok,0.3457286432160804,0.7429805615550756,995,463,voxel,3.605551275463989,0.9976950403567595,0.4718792866941015,3.605551275463989,0.08585831400000643
case0346,edema_inclusive,0.8602755130728141,0.7548100641341885,1.0,0.2585775569697816,ok,0.7770441848654139,0.9634760705289672,1969,1588,voxel,1.0,0.2585775569697816,0.8602755130728141,1.0,0.08585831400000643
case0346,myocardial_ring,0.8966367318189822,0.8126396425151612,1.0,0.14500327037585473,ok,0.8436050364479788,0.9567831642239759,3018,2661,voxel,1.0,0.14500327037585473,0.8966367318189822,1.0,0.08585831400000643
case0351,normal_myocardium,0.8155726058539358,0.6885796545105566,2.23606797749979,0.4303570464008397,ok,0.8367346938775511,0.7954545454545454,6860,7216,voxel,2.23606797749979,0.4303570464008397,0.8155726058539358,2.23606797749979,0.205822415999819
case0351,edema,0.384376937383757,0.23791250959324636,8.602325267042627,2.536295662465524,ok,0.34140969162995594,0.4397163120567376,908,705,voxel,8.602325267042627,2.536295662465524,0.384376937383757,8.602325267042627,0.205822415999819
case0351,scar,0.5134029986369832,0.34535452322738386,5.0,1.1728560891709503,ok,0.5573824399868464,0.4758562605277934,3041,3562,voxel,5.0,1.1728560891709503,0.5134029986369832,5.0,0.205822415999819
case0351,edema_inclusive,0.5555014605647517,0.3845635321873947,4.123105625617661,0.9738324454608982,ok,0.5778678146366168,0.5348019685962034,3949,4267,voxel,4.123105625617661,0.9738324454608982,0.5555014605647517,4.123105625617661,0.205822415999819
case0351,myocardial_ring,0.8662300376816795,0.7640262720582417,1.0,0.23728294900245075,ok,0.8932371172171338,0.8408081511800052,10809,11483,voxel,1.0,0.23728294900245075,0.8662300376816795,1.0,0.205822415999819
case0356,normal_myocardium,0.7612846458424989,0.6145759340815456,3.1622776601683795,0.5495571124584971,ok,0.7855456691483567,0.7384772960054626,5507,5858,voxel,3.1622776601683795,0.5495571124584971,0.7612846458424989,3.1622776601683795,0.20667985299996872
case0356,edema,0.15637860082304528,0.08482142857142858,35.67209935374455,5.657907371095247,ok,0.5135135135135135,0.09223300970873786,74,412,voxel,35.67209935374455,5.657907371095247,0.15637860082304528,35.67209935374455,0.20667985299996872
