case,region,dice_M2,iou_M2,hd95_voxel_M2,precision_M2,recall_M2,official_dice_M2,official_hd95_voxel_M2,dice_M3,iou_M3,hd95_voxel_M3,precision_M3,recall_M3,official_dice_M3,official_hd95_voxel_M3,dice_diff (M3-M2),hd95_diff (M3-M2),official_dice_diff (M3-M2)
case0171,scar,0.3653044203502919,0.223469387755102,4.123105625617661,0.3124108416547789,0.4397590361445783,0.3653044203502919,4.123105625617661,0.3532075471698113,0.2144821264894592,3.659993719987952,0.282950423216445,0.4698795180722891,0.3532075471698113,3.659993719987952,-0.012096873180480638,-0.4631119056297086,-0.012096873180480638
case0171,edema_inclusive,0.8230234866027125,0.6992692523889825,2.0,0.7339233038348083,0.9367469879518072,0.8230234866027125,2.0,0.7944514501891551,0.6589958158995816,2.8284271247461903,0.6832971800433839,0.9487951807228916,0.7944514501891551,2.8284271247461903,-0.028572036413557433,0.8284271247461903,-0.028572036413557433
case0171,myocardial_ring,0.9006799917576757,0.8193064667291471,1.0,0.880894800483676,0.9213743676222595,0.9006799917576757,1.0,0.9008625063419584,0.8196085672082718,1.0,0.8685188808452358,0.93570826306914,0.9008625063419584,1.0,0.0001825145842827558,0.0,0.0001825145842827558
case0176,normal_myocardium,0.763744427934621,0.6177884615384616,2.0,0.7977237454733574,0.732541567695962,0.763744427934621,2.0,0.7755102040816326,0.6333333333333333,1.7320508075688772,0.814427600627287,0.7401425178147268,0.7755102040816326,1.7320508075688772,0.011765776147011575,-0.2679491924311228,0.011765776147011575
case0176,edema,0.7798639455782312,0.6391614629794826,1.4142135623730951,0.7783813145029875,0.7813522355507089,0.7798639455782312,1.4142135623730951,0.7570117955439056,0.6090257275411219,2.0,0.7289247854618879,0.787350054525627,0.7570117955439056,2.0,-0.022852150034325613,0.5857864376269049,-0.022852150034325613
case0176,scar,0.4980569948186528,0.3316084519189305,10.04987562112089,0.5336571825121443,0.4669095324833029,0.4980569948186528,10.04987562112089,0.5089313694766531,0.3413198823034888,10.5520142806664,0.5259067357512953,0.4930176077717061,0.5089313694766531,10.5520142806664,0.010874374658000285,0.5021386595455102,0.010874374658000285
case0176,edema_inclusive,0.7928434126866775,0.6567858892699657,2.23606797749979,0.8168799512492383,0.7701809824763,0.7928434126866775,2.23606797749979,0.7878960890665144,0.6500235515779558,3.0,0.7829787234042553,0.7928756104567652,0.7878960890665144,3.0,-0.0049473236201630355,0.7639320225002102,-0.0049473236201630355
case0176,myocardial_ring,0.8926951208221461,0.8061872909698997,1.0,0.9244487056567592,0.8630504833512352,0.8926951208221461,1.0,0.8826197387518142,0.7899009579477188,1.0,0.894630378815741,0.8709273182957393,0.8826197387518142,1.0,-0.010075382070331873,0.0,-0.010075382070331873
case0181,normal_myocardium,0.7875190258751903,0.6495104192819483,3.605551275463989,0.8775440976933514,0.714246272777471,0.7875190258751903,3.605551275463989,0.7994608357046578,0.6659181636726547,2.23606797749979,0.8736497545008183,0.736885698509111,0.7994608357046578,2.23606797749979,0.011941809829467465,-1.3694832979641993,0.011941809829467465
case0181,edema,0.6732206055839559,0.5074096028452875,2.8284271247461903,0.600701754385965,0.7656529516994633,0.6732206055839559,2.8284271247461903,0.6532295006871278,0.4850340136054422,4.129082378692736,0.6694835680751173,0.6377459749552773,0.6532295006871278,4.129082378692736,-0.019991104896828094,1.300655253946546,-0.019991104896828094
case0181,scar,0.6037846560070412,0.4324437907123345,12.369117412972116,0.5816845675522895,0.6276303751143641,0.6037846560070412,12.369117412972116,0.6458907887479316,0.4769857433808554,9.69535971483266,0.5894789831361691,0.7142421469960354,0.6458907887479316,9.69535971483266,0.04210613274089037,-2.6737576981394557,0.04210613274089037
case0181,edema_inclusive,0.788034188034188,0.6502115655853314,11.704699910719626,0.7430989320975216,0.8387536957016147,0.788034188034188,11.704699910719626,0.7980922098569158,0.6640211640211641,9.643650760992957,0.7473203652242953,0.8562656356606777,0.7980922098569158,9.643650760992957,0.010058021822727747,-2.061049149726669,0.010058021822727747
case0181,myocardial_ring,0.8915254237288136,0.8042813455657493,1.0,0.8976109215017065,0.8855218855218855,0.8915254237288136,1.0,0.8980883813306852,0.8150275994142165,1.0,0.8939824539725689,0.9022321985284948,0.8980883813306852,1.0,0.006562957601871644,0.0,0.006562957601871644
case0186,normal_myocardium,0.8582375478927203,0.7516778523489933,1.0,0.8872638634978671,0.8310502283105022,0.8582375478927203,1.0,0.8413431916204559,0.7261366657803776,1.0,0.9139892904953146,0.7793949771689498,0.8413431916204559,1.0,-0.016894356272264432,0.0,-0.016894356272264432
case0186,edema,0.8315868263473054,0.7117232543241512,1.0,0.782394366197183,0.8873801916932907,0.8315868263473054,1.0,0.8140544808527438,0.6864181091877497,1.0,0.804839968774395,0.8234824281150159,0.8140544808527438,1.0,-0.01753234549456162,0.0,-0.01753234549456162
case0186,scar,0.4098939929328622,0.2577777777777778,6.6332495807108,0.3761348897535668,0.4503105590062112,0.4098939929328622,6.6332495807108,0.3929471032745592,0.2445141065830721,11.465070206339174,0.29082774049217,0.6055900621118012,0.3929471032745592,11.465070206339174,-0.016946889658303044,4.831820625628374,-0.016946889658303044
case0186,edema_inclusive,0.8563738683631025,0.7488232777064613,2.23606797749979,0.7987220447284346,0.9229957805907172,0.8563738683631025,2.23606797749979,0.7945993802567508,0.65919941241278,6.445813290969084,0.6845919145690312,0.9467299578059072,0.7945993802567508,6.445813290969084,-0.061774488106351666,4.209745313469294,-0.061774488106351666
case0186,myocardial_ring,0.9059137312609216,0.8280094149293881,1.0,0.89987209939704,0.9120370370370372,0.9059137312609216,1.0,0.9066303360581288,0.8292075095530819,1.0,0.8896613190730838,0.9242592592592592,0.9066303360581288,1.0,0.0007166047972072542,0.0,0.0007166047972072542
case0191,normal_myocardium,0.6384876805437553,0.4689547581903276,13.841793072845952,0.8177366702937976,0.5236933797909408,0.6384876805437553,13.841793072845952,0.7208324994996999,0.5635168961201502,9.022154055254946,0.846732487070992,0.6275261324041812,0.7208324994996999,9.022154055254946,0.08234481895594459,-4.819639017591006,0.08234481895594459
case0191,edema,0.7460393662986078,0.5949464012251149,1.4142135623730951,0.6786026200873363,0.8283582089552238,0.7460393662986078,1.4142135623730951,0.7435523114355231,0.5917893106119287,1.7320508075688772,0.683974932855864,0.814498933901919,0.7435523114355231,1.7320508075688772,-0.002487054863084648,0.31783724519578205,-0.002487054863084648
case0191,scar,0.4174410293066476,0.2637759710930442,11.445523142259598,0.3236054673069819,0.5879194630872483,0.4174410293066476,11.445523142259598,0.4498357341420267,0.2901858493641995,6.164414002968976,0.3607620591811917,0.5973154362416108,0.4498357341420267,6.164414002968976,0.032394704835379096,-5.2811091392906215,0.032394704835379096
case0191,edema_inclusive,0.6372611464968153,0.4676326244449638,8.904893044714159,0.5194704049844237,0.8241350906095551,0.6372611464968153,8.904893044714159,0.6786427145708582,0.513595166163142,3.741657386773941,0.5691964285714286,0.8401976935749588,0.6786427145708582,3.741657386773941,0.04138156807404292,-5.163235657940218,0.04138156807404292
case0191,myocardial_ring,0.8902439024390244,0.8021978021978022,1.0,0.8595782073813708,0.9231785579463948,0.8902439024390244,1.0,0.8843673358161505,0.7927047712099007,1.0,0.8523901243214849,0.9188372970932428,0.8843673358161505,1.0,-0.005876566622873947,0.0,-0.005876566622873947
case0196,normal_myocardium,0.7852671118530885,0.6464524995705205,2.23606797749979,0.8216157205240174,0.7519984012789768,0.7852671118530885,2.23606797749979,0.8207057866368351,0.6959296309072094,1.4142135623730951,0.8355767239594118,0.8063549160671463,0.8207057866368351,1.4142135623730951,0.035438674783746626,-0.8218544151266947,0.035438674783746626
case0196,edema,0.8246602585349685,0.7016356457980824,1.0,0.7941270347909352,0.8576352981730437,0.8246602585349685,1.0,0.8132568514977693,0.6852846401718582,1.4142135623730951,0.7561481481481481,0.8796966563254051,0.8132568514977693,1.4142135623730951,-0.01140340703719922,0.41421356237309515,-0.01140340703719922
case0196,scar,0.4484737204498508,0.2890532544378698,24.1039415863879,0.4110222970130416,0.4934343434343434,0.4484737204498508,24.1039415863879,0.4453570613734884,0.2864690343410625,19.245774550706088,0.4061589679567207,0.4929292929292929,0.4453570613734884,19.245774550706088,-0.0031166590763623825,-4.858167035681813,-0.0031166590763623825
case0196,edema_inclusive,0.8026176498893273,0.6703102395113326,14.15449456299037,0.7568058076225045,0.8543331284572834,0.8026176498893273,14.15449456299037,0.8233417769021484,0.699728910859512,2.23606797749979,0.7594323295257874,0.8989961073550502,0.8233417769021484,2.23606797749979,0.020724127012821114,-11.91842658549058,0.020724127012821114
case0196,myocardial_ring,0.8882102628285357,0.7989012968299711,1.0,0.879187314172448,0.8974203338391502,0.8882102628285357,1.0,0.8913722428264689,0.8040320450743903,1.0,0.8610351654567738,0.923925139099646,0.8913722428264689,1.0,0.0031619799979332175,0.0,0.0031619799979332175
case0201,normal_myocardium,0.8274036074797286,0.7056167090036692,1.4142135623730951,0.8830801836806782,0.7783312577833126,0.8274036074797286,1.4142135623730951,0.7952212687195019,0.6600558659217877,1.7320508075688772,0.8652508238740388,0.7356787048567871,0.7952212687195019,1.7320508075688772,-0.03218233876022669,0.31783724519578205,-0.03218233876022669
case0201,edema,0.8256880733944955,0.703125,1.4142135623730951,0.8905013192612137,0.7696693272519954,0.8256880733944955,1.4142135623730951,0.8485066570708888,0.736875,1.0,0.8949898785425101,0.8066134549600912,0.8485066570708888,1.0,0.022818583676393334,-0.41421356237309515,0.022818583676393334
case0201,scar,0.4175868299538245,0.2638924130931235,3.4641016151377544,0.4697380307136404,0.375858330321648,0.4175868299538245,3.4641016151377544,0.5000919963201472,0.3334151128557409,3.1622776601683795,0.5093703148425787,0.4911456451029996,0.5000919963201472,3.1622776601683795,0.08250516636632271,-0.30182395496937486,0.08250516636632271
case0201,edema_inclusive,0.8265430221951962,0.7043658504987693,1.4142135623730951,0.9055629580279814,0.7602069351230425,0.8265430221951962,1.4142135623730951,0.843014812663375,0.7286306012300741,1.0,0.8768882175226587,0.8116610738255033,0.843014812663375,1.0,0.016471790468178815,-0.41421356237309515,0.016471790468178815
case0201,myocardial_ring,0.8681702171988125,0.7670501610676485,1.4142135623730951,0.9432937181663836,0.8041296796603628,0.8681702171988125,1.4142135623730951,0.882069490235861,0.7890199637023594,1.0,0.9298470751791252,0.8389617908143574,0.882069490235861,1.0,0.01389927303704852,-0.41421356237309515,0.01389927303704852
case0206,normal_myocardium,0.8212083847102343,0.696652719665272,1.0,0.816426601287159,0.826046511627907,0.8212083847102343,1.0,0.8061759856093539,0.6752887995981919,1.0,0.7803250145095764,0.8337984496124031,0.8061759856093539,1.0,-0.01503239910088039,0.0,-0.01503239910088039
case0206,edema,0.5693877551020409,0.3980028530670471,16.507823325753176,0.5081967213114754,0.6473317865429234,0.5693877551020409,16.507823325753176,0.5591623036649215,0.3880813953488372,25.1704172060838,0.5095419847328244,0.6194895591647331,0.5591623036649215,25.1704172060838,-0.010225451437119393,8.662593880330625,-0.010225451437119393
case0206,scar,0.5447347585114806,0.3743199129488574,6.0,0.6679611650485436,0.4598930481283422,0.5447347585114806,6.0,0.392063492063492,0.2438302073050345,7.21797088479905,0.482421875,0.3302139037433155,0.392063492063492,7.21797088479905,-0.15267126644798856,1.2179708847990502,-0.15267126644798856
case0206,edema_inclusive,0.6723138653588944,0.506380120886501,5.385164807134504,0.7086466165413534,0.6395250212044106,0.6723138653588944,5.385164807134504,0.5706546275395034,0.3992419456727732,7.280109889280518,0.61003861003861,0.536047497879559,0.5706546275395034,7.280109889280518,-0.10165923781939101,1.8949450821460143,-0.10165923781939101
case0206,myocardial_ring,0.85030351620662,0.7395895596732417,1.0,0.8578691934365611,0.8428701180744778,0.85030351620662,1.0,0.8458248930902543,0.732839313572543,1.0,0.8384649709950914,0.8533151680290645,0.8458248930902543,1.0,-0.00447862311636571,0.0,-0.00447862311636571
case0211,normal_myocardium,0.845771144278607,0.7327586206896551,1.4142135623730951,0.8997509339975094,0.7979017117614577,0.845771144278607,1.4142135623730951,0.8401553630116523,0.7243688820195775,1.0,0.9153645833333334,0.7763666482606295,0.8401553630116523,1.0,-0.0056157812669547225,-0.41421356237309515,-0.0056157812669547225
case0211,edema,0.8082622361921868,0.6782215523737755,1.4142135623730951,0.796107916850951,0.8207934336525308,0.8082622361921868,1.4142135623730951,0.814912861239797,0.6876396128071481,1.0,0.7893162393162393,0.8422252621979024,0.814912861239797,1.0,0.006650625047610159,-0.41421356237309515,0.006650625047610159
case0211,scar,0.5006429489927132,0.3339050886220697,5.0,0.4394281414597442,0.5816733067729084,0.5006429489927132,5.0,0.5001825483753195,0.3334956183057448,5.024754878398197,0.3948126801152737,0.6822709163346613,0.5001825483753195,5.024754878398197,-0.0004604006173937192,0.024754878398196567,-0.0004604006173937192
case0211,edema_inclusive,0.8374834241933108,0.7204055766793409,1.7320508075688772,0.7916434540389972,0.8889583984985925,0.8374834241933108,1.7320508075688772,0.8393839383938394,0.7232227488151659,2.23606797749979,0.7489570552147239,0.9546449796684392,0.8393839383938394,2.23606797749979,0.0019005142005286135,0.5040171699309126,0.0019005142005286135
case0211,myocardial_ring,0.8847510780086241,0.7933216168717048,1.0,0.8687451886066204,0.9013578274760384,0.8847510780086241,1.0,0.8931161126283077,0.8068742555725711,1.0,0.845125646052397,0.9468849840255592,0.8931161126283077,1.0,0.008365034619683631,0.0,0.008365034619683631
case0216,normal_myocardium,0.7891459074733096,0.6517266715650257,2.23606797749979,0.8383742911153119,0.7453781512605042,0.7891459074733096,2.23606797749979,0.8072526606227828,0.6768010575016523,2.0,0.7602078693392724,0.8605042016806723,0.8072526606227828,2.0,0.018106753149473187,-0.2360679774997898,0.018106753149473187
case0216,edema,0.688339222614841,0.5247844827586207,2.0,0.9085820895522388,0.5540386803185438,0.688339222614841,2.0,0.7110799438990182,0.5516866158868335,1.4142135623730951,0.926873857404022,0.5767918088737202,0.7110799438990182,1.4142135623730951,0.022740721284177146,-0.5857864376269049,0.022740721284177146
case0216,scar,0.5498981670061099,0.3792134831460674,4.0,0.5051449953227315,0.6033519553072626,0.5498981670061099,4.0,0.6002277904328018,0.4288039056143206,2.8284271247461903,0.6120789779326364,0.5888268156424581,0.6002277904328018,2.8284271247461903,0.050329623426691894,-1.1715728752538097,0.050329623426691894
case0216,edema_inclusive,0.8156259248298313,0.688655672163918,2.23606797749979,0.8585669781931464,0.7767756482525366,0.8156259248298313,2.23606797749979,0.8284098051539912,0.7070815450643777,2.0,0.9360795454545454,0.7429537767756482,0.8284098051539912,2.0,0.01278388032415989,-0.2360679774997898,0.01278388032415989
case0216,myocardial_ring,0.8796872223209525,0.7852157360406091,1.0,0.9294029290274128,0.8350202429149798,0.8796872223209525,1.0,0.8921140059450953,0.805239898989899,1.0,0.9259528130671506,0.8606612685560054,0.8921140059450953,1.0,0.012426783624142734,0.0,0.012426783624142734
case0221,normal_myocardium,0.7731002497324295,0.6301250363477755,1.4142135623730951,0.7761461318051576,0.7700781805259417,0.7731002497324295,1.4142135623730951,0.7711864406779662,0.6275862068965518,1.4142135623730951,0.7122215532811559,0.8407960199004975,0.7711864406779662,1.4142135623730951,-0.0019138090544633668,0.0,-0.0019138090544633668
case0221,edema,0.7143740977521138,0.5556624959897337,2.449489742783178,0.7822944896115628,0.6573055028462998,0.7143740977521138,2.449489742783178,0.6957424714434061,0.5334394904458599,3.741657386773941,0.768348623853211,0.635673624288425,0.6957424714434061,3.741657386773941,-0.01863162630870774,1.292167643990763,-0.01863162630870774
case0221,scar,0.3810365135453474,0.2353583121134958,6.4031242374328485,0.4264996704021094,0.3443320915380521,0.3810365135453474,6.4031242374328485,0.4759986572675394,0.3123348017621145,4.242640687119285,0.6445454545454545,0.3773283661522086,0.4759986572675394,4.242640687119285,0.09496214372219203,-2.1604835503135638,0.09496214372219203
case0221,edema_inclusive,0.7966040024257125,0.6619633138480145,2.0,0.8801929777539533,0.7275143996455472,0.7966040024257125,2.0,0.7872722607133693,0.6491747778247989,1.7320508075688772,0.9353658536585366,0.6796632698272043,0.7872722607133693,1.7320508075688772,-0.009331741712343189,-0.2679491924311228,-0.009331741712343189
case0221,myocardial_ring,0.8594325319471519,0.7535131029244209,1.0,0.912463590372528,0.8122270742358079,0.8594325319471519,1.0,0.8653266331658291,0.7626217891939769,1.0,0.9129051802484096,0.8224617903930131,0.8653266331658291,1.0,0.005894101218677283,0.0,0.005894101218677283
case0226,normal_myocardium,0.8239471106758081,0.7006037892983552,1.4142135623730951,0.8290219265829022,0.8189340472134339,0.8239471106758081,1.4142135623730951,0.8406680482750213,0.7251314405888538,1.4142135623730951,0.8422081094284318,0.8391336091506449,0.8406680482750213,1.4142135623730951,0.016720937599213226,0.0,0.016720937599213226
case0226,edema,0.7719470328592447,0.6285942492012779,2.23606797749979,0.9077277970011534,0.6715017064846417,0.7719470328592447,2.23606797749979,0.77005608388198,0.6260904044409199,2.23606797749979,0.8986909504837791,0.6736348122866894,0.77005608388198,2.23606797749979,-0.001890948977264717,0.0,-0.001890948977264717
case0226,scar,0.443978178766261,0.2853290183387271,3.1622776601683795,0.4748653500897666,0.4168636721828211,0.443978178766261,3.1622776601683795,0.5163002274450341,0.3479816044966786,3.0,0.4974433893352812,0.5366430260047281,0.5163002274450341,3.0,0.07232204867877312,-0.16227766016837952,0.07232204867877312
case0226,edema_inclusive,0.8162823092400557,0.689592050209205,1.7320508075688772,0.9259129213483146,0.7298643786327152,0.8162823092400557,1.7320508075688772,0.8425582430627689,0.727948717948718,1.4142135623730951,0.9081893793985923,0.7857735953501246,0.8425582430627689,1.4142135623730951,0.026275933822713204,-0.31783724519578205,0.026275933822713204
case0226,myocardial_ring,0.8796226673046688,0.7851128737034777,1.0,0.9315187490951208,0.8332038332038332,0.8796226673046688,1.0,0.8886360594297952,0.7995905094544141,1.0,0.9195290858725762,0.8597513597513597,0.8886360594297952,1.0,0.009013392125126418,0.0,0.009013392125126418
case0231,normal_myocardium,0.7671332927571516,0.6222353870458136,2.449489742783178,0.8089858793324776,0.7293981481481482,0.7671332927571516,2.449489742783178,0.7951635846372689,0.6599763872491146,1.7320508075688772,0.814868804664723,0.7763888888888889,0.7951635846372689,1.7320508075688772,0.028030291880117297,-0.7174389352143007,0.028030291880117297
case0231,edema,0.764677341096555,0.6190102120974077,2.321436683613165,0.8687982359426681,0.682842287694974,0.764677341096555,2.321436683613165,0.767962308598351,0.6233269598470363,2.23606797749979,0.8415074858027878,0.7062391681109186,0.767962308598351,2.23606797749979,0.0032849675017959656,-0.08536870611337521,0.0032849675017959656
case0231,scar,0.4777367773677737,0.3138332255979315,4.123105625617661,0.4497452524316813,0.5094438614900315,0.4777367773677737,4.123105625617661,0.5299503008108815,0.3604982206405694,3.0,0.5284298382889933,0.531479538300105,0.5299503008108815,3.0,0.05221352344310776,-1.1231056256176606,0.05221352344310776
case0231,edema_inclusive,0.764871137168682,0.6192642405063291,2.449489742783178,0.7880694689151775,0.742999525391552,0.764871137168682,2.449489742783178,0.7989588497768964,0.6652218782249743,2.0,0.8362740010378827,0.7648315140009492,0.7989588497768964,2.0,0.034087712608214304,-0.4494897427831779,0.034087712608214304
case0231,myocardial_ring,0.8672113156932082,0.7655543595263724,1.0,0.9039145907473308,0.833372392781814,0.8672113156932082,1.0,0.8691226369365003,0.7685383626232319,1.0,0.8998745294855709,0.8404030935083197,0.8691226369365003,1.0,0.0019113212432920745,0.0,0.0019113212432920745
case0236,normal_myocardium,0.8057011795543906,0.6746227709190672,1.7320508075688772,0.8848506657070889,0.7395488721804512,0.8057011795543906,1.7320508075688772,0.830268314742237,0.7097938144329897,1.4142135623730951,0.8322756119673618,0.8282706766917293,0.830268314742237,1.4142135623730951,0.024567135187846367,-0.31783724519578205,0.024567135187846367
case0236,edema,0.8093793103448276,0.6797961075069509,1.0,0.7316708229426434,0.9055555555555556,0.8093793103448276,1.0,0.8317293671624381,0.7119321018472291,1.0,0.7882808181315644,0.8802469135802469,0.8317293671624381,1.0,0.022350056817610486,0.0,0.022350056817610486
case0236,scar,0.5698393077873919,0.3984442523768366,2.23606797749979,0.6002604166666666,0.5423529411764706,0.5698393077873919,2.23606797749979,0.6166525781910397,0.4457684081882065,2.23606797749979,0.6686526122823098,0.572156862745098,0.6166525781910397,2.23606797749979,0.0468132704036478,0.0,0.0468132704036478
case0236,edema_inclusive,0.8187286236584503,0.693091054313099,2.0,0.8055233232768624,0.8323741007194244,0.8187286236584503,2.0,0.8347016297022424,0.7162986330178759,1.0,0.8534201954397395,0.8167865707434053,0.8347016297022424,1.0,0.015973006043792037,-1.0,0.015973006043792037
case0236,myocardial_ring,0.894603305218405,0.8093052109181141,1.0,0.9202878103837472,0.8703135423615744,0.894603305218405,1.0,0.9077391010476512,0.8310643564356436,1.0,0.91986301369863,0.895930620413609,0.9077391010476512,1.0,0.013135795829246177,0.0,0.013135795829246177
case0241,normal_myocardium,0.7852240613645539,0.6463941508806913,3.0,0.7990961380443714,0.7718253968253969,0.7852240613645539,3.0,0.824448349931654,0.7013289036544851,1.4142135623730951,0.8116109188773548,0.8376984126984127,0.824448349931654,1.4142135623730951,0.03922428856710003,-1.5857864376269049,0.03922428856710003
case0241,edema,0.8259375466905723,0.7034868923390175,1.0,0.7816742081447964,0.8755147291732658,0.8259375466905723,1.0,0.830945558739255,0.7107843137254902,1.0,0.7930339666090962,0.8726639214444093,0.830945558739255,1.0,0.005008012048682731,0.0,0.005008012048682731
case0241,scar,0.5089371516432827,0.3413250837844805,4.242640687119285,0.5799386771791503,0.4534246575342466,0.5089371516432827,4.242640687119285,0.5964028776978417,0.424910302409021,3.1622776601683795,0.628030303030303,0.5678082191780822,0.5964028776978417,3.1622776601683795,0.08746572605455905,-1.0803630269509052,0.08746572605455905
case0241,edema_inclusive,0.8332212508406187,0.7141210374639769,2.449489742783178,0.8516927307097439,0.8155339805825242,0.8332212508406187,2.449489742783178,0.8530883438602248,0.743813474467172,2.0,0.850507033038927,0.8556853710712523,0.8530883438602248,2.0,0.019867093019606097,-0.4494897427831779,0.019867093019606097
case0241,myocardial_ring,0.8879525222551928,0.7984843633258619,1.0,0.9064582576032958,0.8701872746306851,0.8879525222551928,1.0,0.8899029574861368,0.8016442918097617,1.0,0.8838783706253586,0.8960102361288822,0.8899029574861368,1.0,0.0019504352309439588,0.0,0.0019504352309439588
case0246,normal_myocardium,0.8264862252295795,0.7042833607907742,1.0,0.8213256484149856,0.8317120622568094,0.8264862252295795,1.0,0.8265379975874547,0.704358552631579,1.0414213562372718,0.820009573958832,0.833171206225681,0.8265379975874547,1.0414213562372718,5.177235787523493e-05,0.041421356237271834,5.177235787523493e-05
case0246,edema,0.8137009189640768,0.6859154929577465,2.0,0.7345399698340875,0.9119850187265918,0.8137009189640768,2.0,0.8201320132013201,0.6951048951048951,2.23606797749979,0.7330383480825958,0.9307116104868914,0.8201320132013201,2.23606797749979,0.006431094237243307,0.2360679774997898,0.006431094237243307
case0246,scar,0.6551532033426184,0.4871582435791218,2.8284271247461903,0.6363636363636364,0.6750861079219288,0.6551532033426184,2.8284271247461903,0.6566499721758486,0.4888152444076222,3.3166247903554,0.6371490280777538,0.677382319173364,0.6566499721758486,3.3166247903554,0.0014967688332302442,0.4881976656092095,0.0014967688332302442
case0246,edema_inclusive,0.8181818181818182,0.6923076923076923,1.4142135623730951,0.7712665406427222,0.8711743772241993,0.8181818181818182,1.4142135623730951,0.8368228647391159,0.7194285714285714,2.0,0.7849127182044888,0.896085409252669,0.8368228647391159,2.0,0.018641046557297702,0.5857864376269049,0.018641046557297702
case0246,myocardial_ring,0.8956521739130435,0.8110236220472441,1.0,0.8702643772144999,0.9225657324472696,0.8956521739130435,1.0,0.898238747553816,0.8152753108348135,1.0,0.8700243704305443,0.9283444091303092,0.898238747553816,1.0,0.002586573640772527,0.0,0.002586573640772527
case0251,normal_myocardium,0.5964639595881096,0.4249723145071982,5.0,0.608402695204122,0.584984756097561,0.5964639595881096,5.0,0.5933689024390244,0.4218369005689515,3.605551275463989,0.5933689024390244,0.5933689024390244,0.5933689024390244,3.605551275463989,-0.003095057149085201,-1.3944487245360109,-0.003095057149085201
case0251,edema,0.7037037037037037,0.5428571428571428,3.0,0.67215411558669,0.7383609080415544,0.7037037037037037,3.0,0.6907496345792441,0.527591706539075,2.23606797749979,0.7552511415525114,0.6363986148518661,0.6907496345792441,2.23606797749979,-0.012954069124459622,-0.7639320225002102,-0.012954069124459622
case0251,scar,0.5623979818964238,0.3912056151940545,3.605551275463989,0.5473714615829001,0.5782728104974062,0.5623979818964238,3.605551275463989,0.5884973142932006,0.4169296454427325,2.8284271247461903,0.5156106519742883,0.6853829722306988,0.5884973142932006,2.8284271247461903,0.026099332396776864,-0.7771241507177988,0.026099332396776864
case0251,edema_inclusive,0.7669974575576151,0.6220566715444992,2.8284271247461903,0.7402247902485357,0.7957794417971409,0.7669974575576151,2.8284271247461903,0.7813556593141201,0.6411679217862333,2.23606797749979,0.7413687748243202,0.8259019741320627,0.7813556593141201,2.23606797749979,0.01435820175650504,-0.5923591472464005,0.01435820175650504
case0251,myocardial_ring,0.7668973471741638,0.6219249836310916,2.0,0.7521493212669683,0.782235294117647,0.7668973471741638,2.0,0.7517826825127334,0.6022850924918389,2.0,0.7243184296619412,0.7814117647058824,0.7517826825127334,2.0,-0.01511466466143041,0.0,-0.01511466466143041
case0256,normal_myocardium,0.5377863412545494,0.3677891654465593,11.74734012447073,0.7719729563614014,0.4126149802890933,0.5377863412545494,11.74734012447073,0.680804785209353,0.516075845012366,2.0,0.7594015365952285,0.6169513797634691,0.680804785209353,2.0,0.14301844395480356,-9.74734012447073,0.14301844395480356
case0256,edema,0.6984126984126984,0.5365853658536586,9.9498743710662,0.5531914893617021,0.9470198675496688,0.6984126984126984,9.9498743710662,0.7507163323782235,0.6009174311926605,6.284519990994813,0.6616161616161617,0.8675496688741722,0.7507163323782235,6.284519990994813,0.052303633965525176,-3.6653543800713866,0.052303633965525176
case0256,scar,0.3985554826001313,0.2488724887248872,9.9498743710662,0.3218451749734888,0.5232758620689655,0.3985554826001313,9.9498743710662,0.4580207216863165,0.2970342910101946,5.4404012678847895,0.3910921293471629,0.5525862068965517,0.4580207216863165,5.4404012678847895,0.05946523908618523,-4.50947310318141,0.05946523908618523
case0256,edema_inclusive,0.6562106147598376,0.4883284701959149,8.18535277187245,0.5240438380675464,0.8775280898876404,0.6562106147598376,8.18535277187245,0.7044045158212753,0.5436917034855179,4.47213595499958,0.612047526941144,0.8295880149812734,0.7044045158212753,4.47213595499958,0.04819390106143773,-3.7132168168728708,0.04819390106143773
case0256,myocardial_ring,0.8728411784625805,0.7743728406188974,1.0,0.8453591341423418,0.9021701085054252,0.8728411784625805,1.0,0.8739623920040658,0.7761396118549722,1.0,0.8468483256730138,0.9028701435071752,0.8739623920040658,1.0,0.0011212135414853108,0.0,0.0011212135414853108
case0261,normal_myocardium,0.8263344100907553,0.7040629095674967,1.4142135623730951,0.7740634005763689,0.8861761794787198,0.8263344100907553,1.4142135623730951,0.8421542759584044,0.7273458445040214,1.0,0.7951348182883939,0.8950841306499505,0.8421542759584044,1.0,0.015819865867649163,-0.41421356237309515,0.015819865867649163
case0261,edema,0.7256637168141593,0.5694444444444444,2.449489742783178,0.709775967413442,0.7422790202342918,0.7256637168141593,2.449489742783178,0.7755532139093783,0.6333907056798623,1.4142135623730951,0.7674661105318039,0.7838125665601704,0.7755532139093783,1.4142135623730951,0.04988949709521895,-1.0352761804100827,0.04988949709521895
case0261,scar,0.6997690531177829,0.5381882770870338,2.0,0.7417380660954712,0.6622950819672131,0.6997690531177829,2.0,0.7213287635117321,0.5641237113402062,2.0,0.6968925114620479,0.7475409836065574,0.7213287635117321,2.0,0.021559710393949216,0.0,0.021559710393949216
